country	year	age	sex	prop_union	prop_union_att
Egypt	1992	20	Male	0.070187322	0.016952903
Egypt	1992	21	Female		
Egypt	1992	21	Male	0.052938737	
Egypt	1992	22	Female		
Egypt	1992	22	Male	0.07957289	0.015077607
Egypt	1992	23	Female		
Egypt	1992	23	Male	0.19073486	
Egypt	1992	24	Female		
Egypt	1992	24	Male	0.19767377	0.061661646
Egypt	1995	15	Female		
Egypt	1995	15	Male	0.011934275	0.010418928
Egypt	1995	16	Female		
Egypt	1995	16	Male	0.008755127	0.005632483
Egypt	1995	17	Female		
Egypt	1995	17	Male	0.006564612	0.004312323
Egypt	1995	18	Female		
Egypt	1995	18	Male	0.017395135	0.001244895
Egypt	1995	19	Female		
Egypt	1995	19	Male	0.027324668	0.004128345
Egypt	1995	20	Female		
Egypt	1995	20	Male	0.046321503	0.017914893
Egypt	1995	21	Female		
Egypt	1995	21	Male	0.094903944	0.05302975
Egypt	1995	22	Female		
Egypt	1995	22	Male	0.113007204	0.06203896
Egypt	1995	23	Female		
Egypt	1995	23	Male	0.168918025	0.127326052
Egypt	1995	24	Female		
Egypt	1995	24	Male	0.226170643	0.177515673
Egypt	1996	12	Female		
Egypt	1996	12	Male		
Egypt	1996	13	Female		
Egypt	1996	13	Male		
Egypt	1996	14	Female	0.00408219	0.001192123
Egypt	1996	14	Male		
Egypt	1996	15	Female	0.007014799	0.00120835
Egypt	1996	15	Male		
Egypt	1996	16	Female	0.068473758	0.045153079
Egypt	1996	16	Male	0.002233734	0.000672466
Egypt	1996	17	Female	0.108897588	0.025469948
Egypt	1996	17	Male	0.004097731	0.000634403
Egypt	1996	18	Female	0.188404007	0.0112799
Egypt	1996	18	Male	0.019997729	0.012697237
Egypt	1996	19	Female	0.250849682	0.012263408
Egypt	1996	19	Male	0.025733084	0.006671454
Egypt	1996	20	Female	0.463456177	0.02331536
Egypt	1996	20	Male	0.050186188	0.004143046
Egypt	1996	21	Female	0.452777353	0.031781083
Egypt	1996	21	Male	0.064521811	0.005983399
Egypt	1996	22	Female	0.575868511	0.055474682
Egypt	1996	22	Male	0.107166786	0.007284977
Egypt	1996	23	Female	0.637608705	0.088065842
Egypt	1996	23	Male	0.156994407	0.014981928
Egypt	1996	24	Female	0.699961204	0.132191977
Egypt	1996	24	Male	0.216649732	0.020355338
Egypt	2000	15	Female		
Egypt	2000	15	Male	0.007184962	0.008909618
Egypt	2000	16	Female		
Egypt	2000	16	Male	0.003004879	0.002532816
Egypt	2000	17	Female		
Egypt	2000	17	Male	0.006085099	0.002241685
Egypt	2000	18	Female		
Egypt	2000	18	Male	0.008720542	0.004139386
Egypt	2000	19	Female		
Egypt	2000	19	Male	0.018883274	
Egypt	2000	20	Female		
Egypt	2000	20	Male	0.023744716	0.003347387
Egypt	2000	21	Female		
Egypt	2000	21	Male	0.068835111	0.003182239
Egypt	2000	22	Female		
Egypt	2000	22	Male	0.089609002	
Egypt	2000	23	Female		
Egypt	2000	23	Male	0.147401955	
Egypt	2000	24	Female		
Egypt	2000	24	Male	0.19578841	
Egypt	2005	15	Male	0.001312338	
Egypt	2005	16	Male	0.001976841	
Egypt	2005	17	Male	0.005318938	
Egypt	2005	18	Male	0.007223123	
Egypt	2005	19	Male	0.014870339	
Egypt	2005	20	Male	0.040106049	
Egypt	2005	21	Male	0.059321511	
Egypt	2005	22	Male	0.093791738	
Egypt	2005	23	Male	0.155279838	
Egypt	2005	24	Male	0.218667135	
Egypt	2008	15	Male	0.001853303	
Egypt	2008	16	Male	0.007438689	
Egypt	2008	17	Male	0.001759928	
Egypt	2008	18	Male	0.006106367	
Egypt	2008	19	Male	0.013293161	
Egypt	2008	20	Male	0.038875635	
Egypt	2008	21	Male	0.057507316	
Egypt	2008	22	Male	0.1046627	
Egypt	2008	23	Male	0.183957341	
Egypt	2008	24	Male	0.234221405	
Ethiopia	2000	12	Female		
Ethiopia	2000	13	Female	0.648431595	
Ethiopia	2000	14	Female		
Ethiopia	2000	15	Female	0.114981195	0.015012383
Ethiopia	2000	16	Female	0.243473704	0.0360654
Ethiopia	2000	17	Female	0.306540348	0.10945599
Ethiopia	2000	18	Female	0.452411809	0.118985532
Ethiopia	2000	19	Female	0.521472937	0.047178677
Ethiopia	2000	20	Female	0.689124444	0.156834851
Ethiopia	2000	21	Female	0.643748799	0.095057698
Ethiopia	2000	22	Female	0.734455271	0.045838418
Ethiopia	2000	23	Female	0.788707763	0.171477994
Ethiopia	2000	24	Female	0.819135599	0.117673508
France	1962	12	Female	0.000974564	
France	1962	12	Male	0.00014175	
France	1962	13	Female	0.00081837	
France	1962	13	Male	0.000276485	
France	1962	14	Female	0.004004297	0.004615011
France	1962	14	Male	0.000282207	0.000258287
France	1962	15	Female	0.007069636	0.004468836
France	1962	15	Male	0.000381316	0.000434783
France	1962	16	Female	0.015907494	0.005685856
France	1962	16	Male	0.000122805	
France	1962	17	Female	0.04222597	0.006641689
France	1962	17	Male	0.00376511	0.002060697
France	1962	18	Female	0.100812001	0.007397959
France	1962	18	Male	0.01486101	0.003609178
France	1962	19	Female	0.187299504	0.011627907
France	1962	19	Male	0.03661279	0.00789266
France	1962	20	Female	0.293971308	0.026603001
France	1962	20	Male	0.067027759	0.012719564
France	1962	21	Female	0.441120907	0.065450644
France	1962	21	Male	0.106589845	0.027602524
France	1962	22	Female	0.543517911	0.092621664
France	1962	22	Male	0.18670843	0.074688797
France	1962	23	Female	0.644581298	0.15776699
France	1962	23	Male	0.314646881	0.107923497
France	1962	24	Female	0.726456433	0.219047619
France	1962	24	Male	0.445470858	0.170385396
France	1968	12	Female		
France	1968	12	Male		
France	1968	13	Female		
France	1968	13	Male		
France	1968	14	Female	0.002677642	0.002468876
France	1968	14	Male	4.80146E-05	5.39986E-05
France	1968	15	Female	0.003945254	0.001609788
France	1968	15	Male	0.00028238	0.000285185
France	1968	16	Female	0.010881393	0.002308047
France	1968	16	Male	0.000142356	0.00017135
France	1968	17	Female	0.034036728	0.003210273
France	1968	17	Male	0.003374835	0.001347988
France	1968	18	Female	0.092044041	0.006050243
France	1968	18	Male	0.012136798	0.002084202
France	1968	19	Female	0.187975933	0.014135626
France	1968	19	Male	0.033896781	0.005526898
France	1968	20	Female	0.316063911	0.032572383
France	1968	20	Male	0.079989287	0.014442916
France	1968	21	Female	0.470106147	0.062978723
France	1968	21	Male	0.184288767	0.03812601
France	1968	22	Female	0.587067862	0.132330827
France	1968	22	Male	0.319724604	0.09494001
France	1968	23	Female	0.68709827	0.182819383
France	1968	23	Male	0.460219696	0.174122505
France	1968	24	Female	0.74810068	0.254518072
France	1968	24	Male	0.555184579	0.225806452
France	1975	12	Female		
France	1975	12	Male		
France	1975	13	Female		
France	1975	13	Male		
France	1975	14	Female	0.002898	
France	1975	14	Male	0.00018229	
France	1975	15	Female	0.005538699	
France	1975	15	Male	0.00041713	
France	1975	16	Female	0.014753456	0.003080715
France	1975	16	Male	0.000412768	0.000476758
France	1975	17	Female	0.043008146	0.005228443
France	1975	17	Male	0.005179655	0.002117896
France	1975	18	Female	0.109037705	0.009242355
France	1975	18	Male	0.014037833	0.003655616
France	1975	19	Female	0.224482001	0.024693432
France	1975	19	Male	0.039676152	0.006485318
France	1975	20	Female	0.34595525	0.048918387
France	1975	20	Male	0.093962585	0.014572384
France	1975	21	Female	0.469180074	0.089297887
France	1975	21	Male	0.195907127	0.033715013
France	1975	22	Female	0.58513917	0.151471298
France	1975	22	Male	0.322263165	0.07278481
France	1975	23	Female	0.668465801	0.205014749
France	1975	23	Male	0.44819968	0.134238311
France	1975	24	Female	0.735773119	0.280583614
France	1975	24	Male	0.550173781	0.192634561
France	1982	12	Female		
France	1982	12	Male		
France	1982	13	Female		
France	1982	13	Male		
France	1982	14	Female	0.001602003	0.001212918
France	1982	14	Male		
France	1982	15	Female	0.003054639	0.001413214
France	1982	15	Male		
France	1982	16	Female	0.008456043	0.002540794
France	1982	16	Male		
France	1982	17	Female	0.02724679	0.004036392
France	1982	17	Male	0.002264493	0.001273255
France	1982	18	Female	0.08532343	0.010453872
France	1982	18	Male	0.005457714	0.00095047
France	1982	19	Female	0.188491582	0.03004403
France	1982	19	Male	0.017255507	0.002939356
France	1982	20	Female	0.317045017	0.058429812
France	1982	20	Male	0.048184692	0.00728863
France	1982	21	Female	0.435894974	0.105451753
France	1982	21	Male	0.106847218	0.018928286
France	1982	22	Female	0.550100054	0.151695863
France	1982	22	Male	0.205318942	0.037148218
France	1982	23	Female	0.638011754	0.200814901
France	1982	23	Male	0.311580076	0.067201605
France	1982	24	Female	0.712507439	0.278797997
France	1982	24	Male	0.417441456	0.107784431
France	1990	12	Female		
France	1990	12	Male		
France	1990	13	Female		
France	1990	13	Male		
France	1990	14	Female	0.001651582	0.001515998
France	1990	14	Male		
France	1990	15	Female	0.002530239	0.00162989
France	1990	15	Male		
France	1990	16	Female	0.004022526	0.002023051
France	1990	16	Male		
France	1990	17	Female	0.012895727	0.003849066
France	1990	17	Male	0.001353603	0.00077235
France	1990	18	Female	0.044714779	0.011754709
France	1990	18	Male	0.002183988	0.001086198
France	1990	19	Female	0.107341147	0.026857092
France	1990	19	Male	0.010866684	0.007036747
France	1990	20	Female	0.203210363	0.052541753
France	1990	20	Male	0.019221182	0.005274547
France	1990	21	Female	0.30124543	0.086565585
France	1990	21	Male	0.035728308	0.007414272
France	1990	22	Female	0.408436214	0.129303548
France	1990	22	Male	0.068688923	0.010520779
France	1990	23	Female	0.500482763	0.166735113
France	1990	23	Male	0.116376893	0.021048287
France	1990	24	Female	0.585610865	0.21751026
France	1990	24	Male	0.193614773	0.034847542
France	1999	12	Female		
France	1999	12	Male		
France	1999	13	Female		
France	1999	13	Male		
France	1999	14	Female	0.004230934	0.003173408
France	1999	14	Male		
France	1999	15	Female	0.005969026	0.004812372
France	1999	15	Male		
France	1999	16	Female	0.006428571	0.00438482
France	1999	16	Male		
France	1999	17	Female	0.012113259	0.006497623
France	1999	17	Male	0.005058145	0.003851026
France	1999	18	Female	0.036012604	0.017677333
France	1999	18	Male	0.004584308	0.003194888
France	1999	19	Female	0.082475315	0.036911862
France	1999	19	Male	0.008593397	0.005755495
France	1999	20	Female	0.144710085	0.069293144
France	1999	20	Male	0.011503187	0.007257279
France	1999	21	Female	0.223485665	0.1
France	1999	21	Male	0.018124837	0.007017935
France	1999	22	Female	0.308708006	0.147232947
France	1999	22	Male	0.026050823	0.010936825
France	1999	23	Female	0.402761732	0.188055024
France	1999	23	Male	0.045236317	0.017195262
France	1999	24	Female	0.48387917	0.23915592
France	1999	24	Male	0.077319072	0.027692308
France	2006	12	Female		
France	2006	12	Male		
France	2006	13	Female		
France	2006	13	Male		
France	2006	14	Female	0.010870834	0.010120172
France	2006	14	Male	0.007725354	0.007171661
France	2006	15	Female	0.011753859	0.010546453
France	2006	15	Male	0.005867945	0.005414609
France	2006	16	Female	0.01315223	0.010503336
France	2006	16	Male	0.005606401	0.004855931
France	2006	17	Female	0.019324922	0.012911225
France	2006	17	Male	0.00679911	0.00536669
France	2006	18	Female	0.049062099	0.027570158
France	2006	18	Male	0.015393996	0.011105955
France	2006	19	Female	0.096957759	0.053597101
France	2006	19	Male	0.031105145	0.019596952
France	2006	20	Female	0.17672231	0.105197169
France	2006	20	Male	0.07295888	0.050465615
France	2006	21	Female	0.254737194	0.150547052
France	2006	21	Male	0.118379255	0.07663881
France	2006	22	Female	0.3383209	0.200346951
France	2006	22	Male	0.17468029	0.109344828
France	2006	23	Female	0.420808298	0.226362664
France	2006	23	Male	0.244642218	0.133002972
France	2006	24	Female	0.503156436	0.284119181
France	2006	24	Male	0.317555831	0.172041608
Gabon	2000	15	Female	0.063780251	0.045149081
Gabon	2000	16	Female	0.151937929	0.104677826
Gabon	2000	17	Female	0.230568121	0.149193307
Gabon	2000	18	Female	0.354058113	0.207447087
Gabon	2000	19	Female	0.376849189	0.257760346
Gabon	2000	20	Female	0.526988168	0.356342297
Gabon	2000	21	Female	0.555829207	0.402592694
Gabon	2000	22	Female	0.601033152	0.44758556
Gabon	2000	23	Female	0.624898041	0.324503969
Gabon	2000	24	Female	0.744385592	0.569919353
Germany	1971	12	Female		
Germany	1971	12	Male		
Germany	1971	13	Female		
Germany	1971	13	Male		
Germany	1971	14	Female		
Germany	1971	14	Male		
Germany	1971	15	Female		
Germany	1971	15	Male		
Germany	1971	16	Female		
Germany	1971	16	Male		
Germany	1971	17	Female		
Germany	1971	17	Male		
Germany	1971	18	Female	0.090787017	
Germany	1971	18	Male	0.010701546	
Germany	1971	19	Female	0.249011989	
Germany	1971	19	Male	0.05247269	
Germany	1971	20	Female	0.435109502	
Germany	1971	20	Male	0.113224108	
Germany	1971	21	Female	0.599480151	
Germany	1971	21	Male	0.231473392	
Germany	1971	22	Female	0.728044672	
Germany	1971	22	Male	0.37627437	
Germany	1971	23	Female	0.796076751	
Germany	1971	23	Male	0.522955557	
Germany	1971	24	Female	0.844629035	
Germany	1971	24	Male	0.611240643	
Germany	1981	12	Female		
Germany	1981	12	Male		
Germany	1981	13	Female		
Germany	1981	13	Male		
Germany	1981	14	Female		
Germany	1981	14	Male		
Germany	1981	15	Female		
Germany	1981	15	Male		
Germany	1981	16	Female		
Germany	1981	16	Male		
Germany	1981	17	Female		
Germany	1981	17	Male		
Germany	1981	18	Female	0.037117904	0.015356429
Germany	1981	18	Male	0.004227169	0.001714597
Germany	1981	19	Female	0.142281203	0.057516524
Germany	1981	19	Male	0.028707392	0.009558824
Germany	1981	20	Female	0.300335287	0.14176139
Germany	1981	20	Male	0.091723223	0.058714919
Germany	1981	21	Female	0.464258381	0.265067291
Germany	1981	21	Male	0.183218118	0.111706513
Germany	1981	22	Female	0.604911676	0.429467085
Germany	1981	22	Male	0.299409162	0.19881583
Germany	1981	23	Female	0.697780066	0.485683987
Germany	1981	23	Male	0.416877684	0.295864785
Germany	1981	24	Female	0.771066807	0.543585526
Germany	1981	24	Male	0.523173584	0.425031237
Germany	1987	12	Female		
Germany	1987	12	Male		
Germany	1987	13	Female		
Germany	1987	13	Male		
Germany	1987	14	Female	0.000248447	0.000248447
Germany	1987	14	Male		
Germany	1987	15	Female	0.002509	0.001016145
Germany	1987	15	Male	0.000466515	0.000430269
Germany	1987	16	Female	0.00694864	0.001884903
Germany	1987	16	Male	0.000947373	0.000701303
Germany	1987	17	Female	0.0140497	0.002709823
Germany	1987	17	Male	0.002123971	0.000982399
Germany	1987	18	Female	0.029328171	0.004199099
Germany	1987	18	Male	0.011363193	0.002310231
Germany	1987	19	Female	0.052977117	0.006845708
Germany	1987	19	Male	0.018478381	0.003074671
Germany	1987	20	Female	0.09441935	0.010651091
Germany	1987	20	Male	0.031993701	0.005654632
Germany	1987	21	Female	0.157275433	0.023352952
Germany	1987	21	Male	0.05699761	0.008264463
Germany	1987	22	Female	0.228586031	0.033790307
Germany	1987	22	Male	0.094137742	0.013134328
Germany	1987	23	Female	0.311346004	0.054876786
Germany	1987	23	Male	0.142223208	0.025490731
Germany	1987	24	Female	0.403632907	0.074297655
Germany	1987	24	Male	0.201355466	0.044672131
Ghana	1993	12	Male	0.01618123	0.016393443
Ghana	1993	13	Male	0.006825939	
Ghana	1993	14	Male	0.009966777	0.004524887
Ghana	1993	15	Female	0.022556391	
Ghana	1993	15	Male		
Ghana	1993	16	Female	0.06918239	0.014925373
Ghana	1993	16	Male	0.004672897	0.008196721
Ghana	1993	17	Female	0.179487179	
Ghana	1993	17	Male		
Ghana	1993	18	Female	0.368686869	
Ghana	1993	18	Male	0.033175355	0.010989011
Ghana	1993	19	Female	0.413333333	0.111111111
Ghana	1993	19	Male	0.021276596	0.02173913
Ghana	1993	20	Female	0.682464455	0.066666667
Ghana	1993	20	Male	0.06779661	
Ghana	1993	21	Female	0.694214876	0.428571429
Ghana	1993	21	Male	0.104761905	
Ghana	1993	22	Female	0.726256983	0.2
Ghana	1993	22	Male	0.182481752	0.055555556
Ghana	1993	23	Female	0.814569536	0.333333333
Ghana	1993	23	Male	0.291970803	0.111111111
Ghana	1993	24	Female	0.868965517	0.777777778
Ghana	1993	24	Male	0.368	0.25
Ghana	1998	12	Male	0.009894052	0.007979271
Ghana	1998	13	Male		
Ghana	1998	14	Male	0.004528619	
Ghana	1998	15	Female	0.02099665	0.00829677
Ghana	1998	15	Male	0.003972409	
Ghana	1998	16	Female	0.078451526	
Ghana	1998	16	Male	0.002984042	
Ghana	1998	17	Female	0.153178033	0.021491223
Ghana	1998	17	Male	0.005613309	
Ghana	1998	18	Female	0.272365875	0.030240907
Ghana	1998	18	Male	0.01880817	
Ghana	1998	19	Female	0.35036387	0.028206058
Ghana	1998	19	Male	0.038029973	
Ghana	1998	20	Female	0.627163842	0.1086914
Ghana	1998	20	Male	0.052406672	
Ghana	1998	21	Female	0.671158295	0.135645203
Ghana	1998	21	Male	0.15065043	
Ghana	1998	22	Female	0.682163028	0.24324059
Ghana	1998	22	Male	0.138038605	
Ghana	1998	23	Female	0.7672713	
Ghana	1998	23	Male	0.20200867	0.079763115
Ghana	1998	24	Female	0.810380549	
Ghana	1998	24	Male	0.270654461	0.075894239
Ghana	2000	12	Female	0.001888109	
Ghana	2000	12	Male		
Ghana	2000	13	Female	0.002162838	
Ghana	2000	13	Male		
Ghana	2000	14	Female	0.002306574	
Ghana	2000	14	Male		
Ghana	2000	15	Female	0.116256419	0.068170509
Ghana	2000	15	Male	0.105388533	0.076873799
Ghana	2000	16	Female	0.130365044	0.07216262
Ghana	2000	16	Male	0.10102169	0.069860866
Ghana	2000	17	Female	0.17060656	0.078246308
Ghana	2000	17	Male	0.103456302	0.073936042
Ghana	2000	18	Female	0.262245525	0.093075462
Ghana	2000	18	Male	0.114297706	0.076824255
Ghana	2000	19	Female	0.330178547	0.125038029
Ghana	2000	19	Male	0.117287601	0.076061694
Ghana	2000	20	Female	0.507202786	0.108624709
Ghana	2000	20	Male	0.175735359	0.080243644
Ghana	2000	21	Female	0.487416904	0.117355372
Ghana	2000	21	Male	0.181616378	0.076802508
Ghana	2000	22	Female	0.592673529	0.159702878
Ghana	2000	22	Male	0.227975962	0.080519481
Ghana	2000	23	Female	0.602878426	0.171717172
Ghana	2000	23	Male	0.267690875	0.104500381
Ghana	2000	24	Female	0.66675885	0.206049149
Ghana	2000	24	Male	0.31094167	0.116346154
Ghana	2003	15	Female	0.039604664	0.001367898
Ghana	2003	16	Female	0.057602834	
Ghana	2003	17	Female	0.098128813	
Ghana	2003	18	Female	0.234586627	0.053004706
Ghana	2003	19	Female	0.292734722	
Ghana	2003	20	Female	0.478535771	0.111504609
Ghana	2003	21	Female	0.555307327	0.180414087
Ghana	2003	22	Female	0.564293922	0.16208706
Ghana	2003	23	Female	0.654695476	0.074119677
Ghana	2003	24	Female	0.718481485	0.361605566
Ghana	2008	15	Male	0.008251915	
Ghana	2008	16	Male	0.010520189	
Ghana	2008	17	Male	0.010249638	
Ghana	2008	18	Male	0.026997721	
Ghana	2008	19	Male	0.014761271	
Ghana	2008	20	Male	0.045045375	
Ghana	2008	21	Male	0.069905203	
Ghana	2008	22	Male	0.15365332	
Ghana	2008	23	Male	0.176431146	
Ghana	2008	24	Male	0.223894035	
Greece	1971	12	Female	0.000148544	0.000182882
Greece	1971	12	Male		
Greece	1971	13	Female	0.003364429	0.001141031
Greece	1971	13	Male	0.000145138	
Greece	1971	14	Female	0.009284217	0.002081707
Greece	1971	14	Male		
Greece	1971	15	Female	0.023203593	0.003750721
Greece	1971	15	Male	0.001181335	0.000261097
Greece	1971	16	Female	0.04316325	0.003041568
Greece	1971	16	Male	0.003594873	0.001825928
Greece	1971	17	Female	0.078699187	0.00575374
Greece	1971	17	Male	0.008617938	0.003235083
Greece	1971	18	Female	0.146909828	0.011072261
Greece	1971	18	Male	0.015332772	0.005243089
Greece	1971	19	Female	0.230153436	0.005867561
Greece	1971	19	Male	0.025392084	0.006685237
Greece	1971	20	Female	0.304972936	0.00973236
Greece	1971	20	Male	0.042889391	0.010535558
Greece	1971	21	Female	0.384189421	0.030821918
Greece	1971	21	Male	0.064798599	0.016018307
Greece	1971	22	Female	0.472637691	0.045064378
Greece	1971	22	Male	0.134297521	0.023054755
Greece	1971	23	Female	0.532418128	0.043613707
Greece	1971	23	Male	0.186959654	0.036585366
Greece	1971	24	Female	0.606466877	0.067567568
Greece	1971	24	Male	0.271231957	0.048625793
Greece	1981	12	Female	0.003910464	0.002325581
Greece	1981	12	Male	0.000382166	0.000264866
Greece	1981	13	Female	0.004881911	0.00365408
Greece	1981	13	Male	0.000377977	0.000415455
Greece	1981	14	Female	0.007818819	0.002512563
Greece	1981	14	Male	0.000637024	0.000759878
Greece	1981	15	Female	0.021565607	0.003302253
Greece	1981	15	Male	0.003262004	0.00293154
Greece	1981	16	Female	0.053805208	0.004219409
Greece	1981	16	Male	0.00372568	0.002585007
Greece	1981	17	Female	0.099575629	0.007218212
Greece	1981	17	Male	0.005119204	0.003406326
Greece	1981	18	Female	0.183745044	0.008924777
Greece	1981	18	Male	0.013320942	0.002843939
Greece	1981	19	Female	0.272095654	0.014814815
Greece	1981	19	Male	0.018821604	0.00274223
Greece	1981	20	Female	0.361347087	0.022185703
Greece	1981	20	Male	0.045034642	0.004920049
Greece	1981	21	Female	0.45	0.019693654
Greece	1981	21	Male	0.084084881	0.009471192
Greece	1981	22	Female	0.525233645	0.040192926
Greece	1981	22	Male	0.118268847	0.005313496
Greece	1981	23	Female	0.596488453	0.08707124
Greece	1981	23	Male	0.197821818	0.0125
Greece	1981	24	Female	0.669864474	0.13963964
Greece	1981	24	Male	0.282646955	0.037037037
Greece	1991	12	Female	0.000722439	
Greece	1991	12	Male		
Greece	1991	13	Female	0.001291063	
Greece	1991	13	Male		
Greece	1991	14	Female	0.001719444	0.000154416
Greece	1991	14	Male		
Greece	1991	15	Female	0.005001429	0.000483403
Greece	1991	15	Male	0.00013217	
Greece	1991	16	Female	0.015189174	0.000815528
Greece	1991	16	Male	0.001192527	0.000163747
Greece	1991	17	Female	0.03692934	0.001746217
Greece	1991	17	Male	0.005190069	0.00293657
Greece	1991	18	Female	0.069140218	0.004761905
Greece	1991	18	Male	0.008356546	0.006030702
Greece	1991	19	Female	0.125302297	0.007551241
Greece	1991	19	Male	0.014548761	0.004330709
Greece	1991	20	Female	0.189209165	0.010399334
Greece	1991	20	Male	0.019724244	0.006274131
Greece	1991	21	Female	0.264840183	0.026548673
Greece	1991	21	Male	0.043007327	0.009615385
Greece	1991	22	Female	0.340753425	0.037119525
Greece	1991	22	Male	0.071661721	0.012793177
Greece	1991	23	Female	0.43727697	0.057242991
Greece	1991	23	Male	0.112837642	0.008973081
Greece	1991	24	Female	0.521915232	0.09487666
Greece	1991	24	Male	0.164916615	0.031390135
Greece	2001	12	Female		
Greece	2001	12	Male		
Greece	2001	13	Female	0.000931446	0.000193087
Greece	2001	13	Male		
Greece	2001	14	Female	0.002839901	0.001480659
Greece	2001	14	Male	0.000163372	0.000167954
Greece	2001	15	Female	0.00853388	0.002726777
Greece	2001	15	Male	0.001413539	0.00146795
Greece	2001	16	Female	0.012688725	0.0024687
Greece	2001	16	Male	0.003389331	0.002019862
Greece	2001	17	Female	0.028065894	0.00267905
Greece	2001	17	Male	0.004687715	0.001547988
Greece	2001	18	Female	0.051506024	0.006550665
Greece	2001	18	Male	0.006509475	0.002347418
Greece	2001	19	Female	0.075287607	0.006855792
Greece	2001	19	Male	0.009213557	0.003056405
Greece	2001	20	Female	0.115437346	0.01576697
Greece	2001	20	Male	0.0208392	0.005582923
Greece	2001	21	Female	0.163994374	0.015441176
Greece	2001	21	Male	0.028928521	0.005704256
Greece	2001	22	Female	0.210483543	0.023418037
Greece	2001	22	Male	0.043009338	0.006100943
Greece	2001	23	Female	0.283036677	0.030234316
Greece	2001	23	Male	0.065141074	0.008641005
Greece	2001	24	Female	0.328865295	0.036076663
Greece	2001	24	Male	0.092875648	0.006493506
Guatemala	1995	12	Female	0.50995077	0.493608754
Guatemala	1995	13	Female	0.585061296	0.579229311
Guatemala	1995	14	Female	0.454146222	0.346885365
Guatemala	1995	15	Female	0.118030279	0.065431576
Guatemala	1995	16	Female	0.158091372	0.053482753
Guatemala	1995	17	Female	0.228913073	0.059389102
Guatemala	1995	18	Female	0.40182587	0.104004014
Guatemala	1995	19	Female	0.489655808	0.068036477
Guatemala	1995	20	Female	0.543959157	0.300241409
Guatemala	1995	21	Female	0.660425058	0.227971068
Guatemala	1995	22	Female	0.690071003	0.278260421
Guatemala	1995	23	Female	0.771671829	0.329133635
Guatemala	1995	24	Female	0.800406353	0.315946775
Guatemala	1998	12	Female	0.423878613	0.41518304
Guatemala	1998	13	Female	0.500671997	0.485542729
Guatemala	1998	14	Female	0.504235456	0.656450483
Guatemala	1998	15	Female	0.187294492	0.164626211
Guatemala	1998	16	Female	0.288937479	0.114863609
Guatemala	1998	17	Female	0.351877852	0.171562097
Guatemala	1998	18	Female	0.408877072	0.10895711
Guatemala	1998	19	Female	0.553527204	0.313146102
Guatemala	1998	20	Female	0.589427734	0.062027238
Guatemala	1998	21	Female	0.603832384	0.101970895
Guatemala	1998	22	Female	0.777490381	0.398210367
Guatemala	1998	23	Female	0.74587869	0.465281716
Guatemala	1998	24	Female	0.773873618	0.216991997
Guinea	1983	12	Female	0.027039413	0.014206788
Guinea	1983	12	Male	0.007912585	0.00474547
Guinea	1983	13	Female	0.027839152	0.012863913
Guinea	1983	13	Male	0.008261212	0.0084
Guinea	1983	14	Female	0.063027426	0.008591065
Guinea	1983	14	Male	0.01026694	0.009916493
Guinea	1983	15	Female	0.187484723	0.02478551
Guinea	1983	15	Male	0.011691884	0.007007007
Guinea	1983	16	Female	0.292866083	0.027237354
Guinea	1983	16	Male	0.011176306	0.004874652
Guinea	1983	17	Female	0.551529116	0.0875513
Guinea	1983	17	Male	0.034650924	0.013293944
Guinea	1983	18	Female	0.728015075	0.099719101
Guinea	1983	18	Male	0.042645382	0.012931034
Guinea	1983	19	Female	0.714537223	0.14893617
Guinea	1983	19	Male	0.051057622	0.019762846
Guinea	1983	20	Female	0.853486884	0.201107011
Guinea	1983	20	Male	0.120846482	0.04820333
Guinea	1983	21	Female	0.733927908	0.215982721
Guinea	1983	21	Male	0.086738949	0.032930845
Guinea	1983	22	Female	0.857497929	0.224561404
Guinea	1983	22	Male	0.158919348	0.039619651
Guinea	1983	23	Female	0.822341058	0.324468085
Guinea	1983	23	Male	0.148055655	0.040261153
Guinea	1983	24	Female	0.845620121	0.292792793
Guinea	1983	24	Male	0.208877285	0.034090909
Guinea	1996	12	Female	0.068731388	0.047498187
Guinea	1996	12	Male	0.013737374	0.003076331
Guinea	1996	13	Female	0.078492936	0.041124414
Guinea	1996	13	Male	0.013174671	0.004083855
Guinea	1996	14	Female	0.126693227	0.055276382
Guinea	1996	14	Male	0.017491847	0.004568818
Guinea	1996	15	Female	0.342444845	0.05
Guinea	1996	15	Male	0.026385835	0.005729795
Guinea	1996	16	Female	0.441422276	0.072782411
Guinea	1996	16	Male	0.026607198	0.005254516
Guinea	1996	17	Female	0.626736111	0.096085409
Guinea	1996	17	Male	0.040555155	0.005700713
Guinea	1996	18	Female	0.754038772	0.111515152
Guinea	1996	18	Male	0.058261968	0.006383949
Guinea	1996	19	Female	0.714369731	0.102236422
Guinea	1996	19	Male	0.067744236	0.006361323
Guinea	1996	20	Female	0.867477311	0.263157895
Guinea	1996	20	Male	0.287498499	0.228125
Guinea	1996	21	Female	0.787845304	0.257069409
Guinea	1996	21	Male	0.253493572	0.194366197
Guinea	1996	22	Female	0.876144578	0.336569579
Guinea	1996	22	Male	0.305950711	0.200961538
Guinea	1996	23	Female	0.854322839	0.281124498
Guinea	1996	23	Male	0.3	0.230053191
Guinea	1996	24	Female	0.873757455	0.383419689
