country	year	age	sex	prop_union	prop_childless	prop_school	round	with_child
Cameroon	2004	18	Female	0.539579873	0.654748488	0.482080876	2000	0.345251512
Cameroon	2004	19	Female	0.554738467	0.535263785	0.431163796	2000	0.464736215
Cameroon	2004	20	Female	0.715691166	0.376316419	0.276100621	2000	0.623683581
Cameroon	2004	21	Female	0.693440582	0.370280913	0.298075024	2000	0.629719087
Cameroon	2004	22	Female	0.77256877	0.281883267	0.195515067	2000	0.718116733
Cameroon	2004	23	Female	0.841145264	0.220967479	0.17652247	2000	0.779032521
Cameroon	2004	24	Female	0.84116169	0.232262506	0.135134391	2000	0.767737494
Chad	1996	12	Female	0.72010413	0.362565431	0.324626358	1990	0.637434569
Chad	1996	13	Female	0.75714129	0.336145623	0.298654138	1990	0.663854377
Chad	1996	14	Female	0.714266593	0.372871941	0.36781928	1990	0.627128059
Chad	1996	15	Female	0.689774523	0.402060603	0.206107848	1990	0.597939397
Chad	1996	16	Female	0.760817661	0.322176577	0.190083254	1990	0.677823423
Chad	1996	17	Female	0.840983534	0.25023249	0.134792634	1990	0.74976751
Chad	1996	18	Female	0.859291841	0.226707067	0.097519263	1990	0.773292933
Chad	1996	19	Female	0.893954974	0.177689722	0.104429148	1990	0.822310278
Chad	1996	20	Female	0.926729002	0.147966044	0.060923142	1990	0.852033956
Chad	1996	21	Female	0.917944051	0.160540645	0.061257536	1990	0.839459355
Chad	1996	22	Female	0.934931737	0.135984992	0.063911744	1990	0.864015008
Chad	1996	23	Female	0.933354314	0.149007754	0.03478553	1990	0.850992246
Chad	1996	24	Female	0.932430505	0.131045293	0.020327032	1990	0.868954707
Chad	2004	15	Female	0.115901187	0.97829895	0.37999343	2000	0.02170105
Chad	2004	16	Female	0.318800676	0.829487886	0.330277922	2000	0.170512114
Chad	2004	17	Female	0.507642866	0.680187989	0.326642375	2000	0.319812011
Chad	2004	18	Female	0.683705731	0.497713227	0.267007174	2000	0.502286773
Chad	2004	19	Female	0.768799584	0.382282564	0.330909602	2000	0.617717436
Chad	2004	20	Female	0.87742922	0.252453091	0.170847462	2000	0.747546909
Chad	2004	21	Female	0.873118217	0.188045606	0.225455351	2000	0.811954394
Chad	2004	22	Female	0.917728615	0.153134196	0.166766629	2000	0.846865804
Chad	2004	23	Female	0.908234161	0.149793563	0.163651676	2000	0.850206437
Chad	2004	24	Female	0.962885959	0.064919752	0.185100574	2000	0.935080248
Chile	1970	12	Female	0.009731312		0.944884602	1970	
Chile	1970	12	Male	0.004851932		0.963861469	1970	
Chile	1970	13	Female	0.008166714		0.901248475	1970	
Chile	1970	13	Male	0.005416005		0.941077598	1970	
Chile	1970	14	Female	0.011434611		0.806092053	1970	
Chile	1970	14	Male	0.004831852		0.885968303	1970	
Chile	1970	15	Female	0.020864681	0.825624561	0.702878925	1970	0.174375439
Chile	1970	15	Male	0.010731194		0.788742767	1970	
Chile	1970	16	Female	0.043761449	0.805009673	0.608487686	1970	0.194990327
Chile	1970	16	Male	0.007658289		0.674792363	1970	
Chile	1970	17	Female	0.088798545	0.768300514	0.512998823	1970	0.231699486
Chile	1970	17	Male	0.012786361		0.5539691	1970	
Chile	1970	18	Female	0.148152093	0.712368169	0.420066035	1970	0.287631831
Chile	1970	18	Male	0.029938787		0.43049527	1970	
Chile	1970	19	Female	0.224514272	0.648152591	0.338210602	1970	0.351847409
Chile	1970	19	Male	0.051540842		0.359574754	1970	
Chile	1970	20	Female	0.308214528	0.367711989	0.252885268	1970	0.632288011
Chile	1970	20	Male	0.116780642		0.30378748	1970	
Chile	1970	21	Female	0.366493506	0.335757891	0.220909091	1970	0.664242109
Chile	1970	21	Male	0.183205038		0.249825052	1970	
Chile	1970	22	Female	0.462036924	0.297981651	0.172392713	1970	0.702018349
Chile	1970	22	Male	0.255945342		0.193929838	1970	
Chile	1970	23	Female	0.516408039	0.25766637	0.141439837	1970	0.74233363
Chile	1970	23	Male	0.358637669		0.172069484	1970	
Chile	1970	24	Female	0.580923322	0.231351208	0.123507562	1970	0.768648792
Chile	1970	24	Male	0.449328108		0.146836506	1970	
Chile	1982	12	Female	0.000749938		0.95983668	1980	
Chile	1982	12	Male	8.00576E-05		0.969738212	1980	
Chile	1982	13	Female	0.000504923		0.926028781	1980	
Chile	1982	13	Male	8.07689E-05		0.949196349	1980	
Chile	1982	14	Female	0.002837103		0.858066041	1980	
Chile	1982	14	Male	0.00031449		0.90533847	1980	
Chile	1982	15	Female	0.019714071	0.977019114	0.765914221	1980	0.022980886
Chile	1982	15	Male	0.018444266		0.797914996	1980	
Chile	1982	16	Female	0.033618055	0.945224274	0.690228039	1980	0.054775726
Chile	1982	16	Male	0.005041886		0.72440273	1980	
Chile	1982	17	Female	0.072228952	0.884870046	0.594488189	1980	0.115129954
Chile	1982	17	Male	0.011113631		0.616163907	1980	
Chile	1982	18	Female	0.126213592	0.809063614	0.461578987	1980	0.190936386
Chile	1982	18	Male	0.023010328		0.458004253	1980	
Chile	1982	19	Female	0.207194023	0.704809287	0.338288531	1980	0.295190713
Chile	1982	19	Male	0.051957769		0.351733311	1980	
Chile	1982	20	Female	0.279308959	0.623218305	0.23728405	1980	0.376781695
Chile	1982	20	Male	0.08933173		0.270400275	1980	
Chile	1982	21	Female	0.36006982	0.536879029	0.163993018	1980	0.463120971
Chile	1982	21	Male	0.162144054		0.202177554	1980	
Chile	1982	22	Female	0.436788202	0.459872029	0.123146252	1980	0.540127971
Chile	1982	22	Male	0.23651971		0.157179765	1980	
Chile	1982	23	Female	0.511785378	0.388606403	0.08631182	1980	0.611393597
Chile	1982	23	Male	0.33792307		0.129252909	1980	
Chile	1982	24	Female	0.572376193	0.340007891	0.065606542	1980	0.659992109
Chile	1982	24	Male	0.424311061		0.103246508	1980	
Chile	1992	12	Female				1990	
Chile	1992	12	Male				1990	
Chile	1992	13	Female				1990	
Chile	1992	13	Male				1990	
Chile	1992	14	Female	0.10172547	0.97108288	0.76564512	1990	0.02891712
Chile	1992	14	Male	0.109928502		0.799155021	1990	
Chile	1992	15	Female	0.048508129	0.973495954	0.76013936	1990	0.026504046
Chile	1992	15	Male	0.04786115		0.77016129	1990	
Chile	1992	16	Female	0.0656596	0.936481907	0.70165651	1990	0.063518093
Chile	1992	16	Male	0.042367182		0.702084734	1990	
Chile	1992	17	Female	0.09897277	0.875697615	0.61218001	1990	0.124302385
Chile	1992	17	Male	0.040827565		0.602422907	1990	
Chile	1992	18	Female	0.147433879	0.802230844	0.488664987	1990	0.197769156
Chile	1992	18	Male	0.055266923		0.474060688	1990	
Chile	1992	19	Female	0.215610319	0.704658174	0.346657875	1990	0.295341826
Chile	1992	19	Male	0.078912357		0.333194745	1990	
Chile	1992	20	Female	0.278183759	0.627255461	0.248542573	1990	0.372744539
Chile	1992	20	Male	0.113551876		0.264616424	1990	
Chile	1992	21	Female	0.364944192	0.546578036	0.181066556	1990	0.453421964
Chile	1992	21	Male	0.168501835		0.203870537	1990	
Chile	1992	22	Female	0.441060822	0.463886821	0.122898017	1990	0.536113179
Chile	1992	22	Male	0.240107086		0.155107504	1990	
Chile	1992	23	Female	0.517977344	0.400592141	0.081103267	1990	0.599407859
Chile	1992	23	Male	0.330261519		0.115898713	1990	
Chile	1992	24	Female	0.577021823	0.345161849	0.055439666	1990	0.654838151
Chile	1992	24	Male	0.408851596		0.08810464	1990	
Chile	2002	12	Female				2000	
Chile	2002	12	Male				2000	
Chile	2002	13	Female				2000	
Chile	2002	13	Male				2000	
Chile	2002	14	Female				2000	
Chile	2002	14	Male				2000	
Chile	2002	15	Female	0.070172931	0.91466995	0.824782049	2000	0.08533005
Chile	2002	15	Male	0.032237893		0.841589662	2000	
Chile	2002	16	Female	0.03930729	0.935575653	0.85453081	2000	0.064424347
Chile	2002	16	Male	0.013809784		0.847312164	2000	
Chile	2002	17	Female	0.062263357	0.872754175	0.772991165	2000	0.127245825
Chile	2002	17	Male	0.01898683		0.77175406	2000	
Chile	2002	18	Female	0.110985094	0.796380971	0.560272197	2000	0.203619029
Chile	2002	18	Male	0.033028376		0.512870212	2000	
Chile	2002	19	Female	0.167981778	0.713997114	0.424387863	2000	0.286002886
Chile	2002	19	Male	0.054703189		0.402361635	2000	
Chile	2002	20	Female	0.224321592	0.635634744	0.350283804	2000	0.364365256
Chile	2002	20	Male	0.086789494		0.349588397	2000	
Chile	2002	21	Female	0.280339206	0.573159366	0.296640869	2000	0.426840634
Chile	2002	21	Male	0.135624747		0.303356247	2000	
Chile	2002	22	Female	0.352307174	0.495224719	0.251768272	2000	0.504775281
Chile	2002	22	Male	0.1788729		0.252673044	2000	
Chile	2002	23	Female	0.407201505	0.447137603	0.19928156	2000	0.552862397
Chile	2002	23	Male	0.24111828		0.220731183	2000	
Chile	2002	24	Female	0.461190856	0.405538879	0.150186071	2000	0.594461121
Chile	2002	24	Male	0.298244066		0.170122651	2000	
China	1982	12	Female				1980	
China	1982	12	Male				1980	
China	1982	13	Female				1980	
China	1982	13	Male				1980	
China	1982	14	Female				1980	
China	1982	14	Male				1980	
China	1982	15	Female	0.004353149	0.999818619	0.33645309	1980	0.000181381
China	1982	15	Male	0.002589655		0.514204643	1980	
China	1982	16	Female	0.008964392	0.999003063	0.225717754	1980	0.000996937
China	1982	16	Male	0.003420391		0.352119057	1980	
China	1982	17	Female	0.022251396	0.995894237	0.145282135	1980	0.004105763
China	1982	17	Male	0.005843078		0.223928569	1980	
China	1982	18	Female	0.059484755	0.984529783	0.080792487	1980	0.015470217
China	1982	18	Male	0.012170113		0.1393687	1980	
China	1982	19	Female	0.119523158	0.959683754	0.043203771	1980	0.040316246
China	1982	19	Male	0.027971977		0.085207619	1980	
China	1982	20	Female	0.250946143	0.902221378	0.024163028	1980	0.097778622
China	1982	20	Male	0.068306293		0.051255554	1980	
China	1982	21	Female	0.37684458	0.827845456	0.015465552	1980	0.172154544
China	1982	21	Male	0.133793545		0.03099842	1980	
China	1982	22	Female	0.512066721	0.729496588	0.007496102	1980	0.270503412
China	1982	22	Male	0.237931081		0.016449288	1980	
China	1982	23	Female	0.670733468	0.591654635	0.00446145	1980	0.408345365
China	1982	23	Male	0.367166287		0.008960573	1980	
China	1982	24	Female	0.789001652	0.450833566	0.002757097	1980	0.549166434
China	1982	24	Male	0.490505118		0.006545826	1980	
China	1990	12	Female				1990	
China	1990	12	Male				1990	
China	1990	13	Female				1990	
China	1990	13	Male				1990	
China	1990	14	Female				1990	
China	1990	14	Male				1990	
China	1990	15	Female	0.002372264	0.999067392	0.496129225	1990	0.000932608
China	1990	15	Male	0.001407387		0.648110325	1990	
China	1990	16	Female	0.007292364	0.997923644	0.356262559	1990	0.002076356
China	1990	16	Male	0.002919905		0.468330562	1990	
China	1990	17	Female	0.022617852	0.992733995	0.235887956	1990	0.007266005
China	1990	17	Male	0.007332862		0.313502659	1990	
China	1990	18	Female	0.061689257	0.976409601	0.151724194	1990	0.023590399
China	1990	18	Male	0.021685654		0.206624848	1990	
China	1990	19	Female	0.131683482	0.939848659	0.096098659	1990	0.060151341
China	1990	19	Male	0.05278024		0.142748031	1990	
China	1990	20	Female	0.282212734	0.862468907	0.06084277	1990	0.137531093
China	1990	20	Male	0.115020007		0.102112525	1990	
China	1990	21	Female	0.453085618	0.732708332	0.039285128	1990	0.267291668
China	1990	21	Male	0.221769503		0.070660418	1990	
China	1990	22	Female	0.611571629	0.590482403	0.021033539	1990	0.409517597
China	1990	22	Male	0.368169123		0.04396105	1990	
China	1990	23	Female	0.764798095	0.424129247	0.007889462	1990	0.575870753
China	1990	23	Male	0.527457906		0.019627766	1990	
China	1990	24	Female	0.857287379	0.293160471	0.004171109	1990	0.706839529
China	1990	24	Male	0.64727112		0.009339324	1990	
Colombia	1973	12	Female			0.730134244	1970	
Colombia	1973	12	Male			0.699915416	1970	
Colombia	1973	13	Female	0.023538157		0.689544103	1970	
Colombia	1973	13	Male	0.000213212		0.680466224	1970	
Colombia	1973	14	Female	0.030206003		0.60458298	1970	
Colombia	1973	14	Male	0.000741869		0.605638202	1970	
Colombia	1973	15	Female	0.054077611	0.97202847	0.509852963	1970	0.02797153
Colombia	1973	15	Male	0.052188622		0.51107719	1970	
Colombia	1973	16	Female	0.090989081	0.932173669	0.436547614	1970	0.067826331
Colombia	1973	16	Male	0.055659204		0.43865494	1970	
Colombia	1973	17	Female	0.146025651	0.849092006	0.361122457	1970	0.150907994
Colombia	1973	17	Male	0.038664323		0.389527286	1970	
Colombia	1973	18	Female	0.217734718	0.741723829	0.276876386	1970	0.258276171
Colombia	1973	18	Male	0.054621128		0.306187248	1970	
Colombia	1973	19	Female	0.305803357	0.628660007	0.221870504	1970	0.371339993
Colombia	1973	19	Male	0.081771818		0.279582832	1970	
Colombia	1973	20	Female	0.384420209	0.524250414	0.165457378	1970	0.475749586
Colombia	1973	20	Male	0.135676451		0.219212094	1970	
Colombia	1973	21	Female	0.444121337	0.471180374	0.138271183	1970	0.528819626
Colombia	1973	21	Male	0.202723243		0.193476884	1970	
Colombia	1973	22	Female	0.519759185	0.380961663	0.106668725	1970	0.619038337
Colombia	1973	22	Male	0.258184212		0.151954037	1970	
Colombia	1973	23	Female	0.578487764	0.317818643	0.082200376	1970	0.682181357
Colombia	1973	23	Male	0.349488389		0.127565713	1970	
Colombia	1973	24	Female	0.619870146	0.276820902	0.075033689	1970	0.723179098
Colombia	1973	24	Male	0.424274896		0.113516217	1970	
Colombia	1985	12	Female	0.059054781		0.83197905	1980	
Colombia	1985	12	Male	0.063105366		0.804678728	1980	
Colombia	1985	13	Female	0.049811234		0.785807843	1980	
Colombia	1985	13	Male	0.053873176		0.770281377	1980	
Colombia	1985	14	Female	0.056582565		0.702277909	1980	
Colombia	1985	14	Male	0.051506949		0.682017523	1980	
Colombia	1985	15	Female	0.062780484	0.98175442	0.633978497	1980	0.01824558
Colombia	1985	15	Male	0.042545835		0.610215284	1980	
Colombia	1985	16	Female	0.094	0.947841804	0.568474843	1980	0.052158196
Colombia	1985	16	Male	0.040404409		0.539750745	1980	
Colombia	1985	17	Female	0.14870952	0.886091314	0.494494156	1980	0.113908686
Colombia	1985	17	Male	0.044161408	0.476190476	0.465262814	1980	0.523809524
Colombia	1985	18	Female	0.225501324	0.789560155	0.409035978	1980	0.210439845
Colombia	1985	18	Male	0.058215711	0.448275862	0.391127518	1980	0.551724138
Colombia	1985	19	Female	0.302890836	0.696392224	0.339772776	1980	0.303607776
Colombia	1985	19	Male	0.091801078	0.571428571	0.336043275	1980	0.428571429
Colombia	1985	20	Female	0.375631807	0.559343827	0.27444942	1980	0.440656173
Colombia	1985	20	Male	0.138877277		0.267152335	1980	
Colombia	1985	21	Female	0.427140872	0.493873948	0.247557102	1980	0.506126052
Colombia	1985	21	Male	0.191181332	0.133333333	0.242766675	1980	0.866666667
Colombia	1985	22	Female	0.495306286	0.421156561	0.197240502	1980	0.578843439
Colombia	1985	22	Male	0.261099348	0.435028249	0.196415382	1980	0.564971751
Colombia	1985	23	Female	0.564589202	0.349243679	0.161599574	1980	0.650756321
Colombia	1985	23	Male	0.346984304	0.219230769	0.166366929	1980	0.780769231
Colombia	1985	24	Female	0.608300827	0.3048617	0.139451407	1980	0.6951383
Colombia	1985	24	Male	0.418045424	0.253968254	0.146497304	1980	0.746031746
Colombia	1990	12	Female	0.404646367	0.588497345	0.810312391	1990	0.411502655
Colombia	1990	13	Female	0.395331805	0.580396956	0.745198858	1990	0.419603044
Colombia	1990	14	Female	0.390564121	0.578831783	0.724762687	1990	0.421168217
Colombia	1990	15	Female	0.261797401	0.73211039	0.625400448	1990	0.26788961
Colombia	1990	16	Female	0.277323021	0.705411642	0.578151596	1990	0.294588358
Colombia	1990	17	Female	0.376188285	0.614779669	0.483509443	1990	0.385220331
Colombia	1990	18	Female	0.408010436	0.610654975	0.398026229	1990	0.389345025
Colombia	1990	19	Female	0.444510316	0.568625779	0.359484533	1990	0.431374221
Colombia	1990	20	Female	0.501293352	0.517194924	0.262756088	1990	0.482805076
Colombia	1990	21	Female	0.567588202	0.449793539	0.218641905	1990	0.550206461
Colombia	1990	22	Female	0.58665268	0.435414289	0.213929245	1990	0.564585711
Colombia	1990	23	Female	0.644023853	0.343657551	0.148775483	1990	0.656342449
Colombia	1990	24	Female	0.683383912	0.330764323	0.128799897	1990	0.669235677
Colombia	1993	12	Female	0.022930308	0.993478607	0.861861464	1990	0.006521393
Colombia	1993	12	Male			0.83265265	1990	
Colombia	1993	13	Female	0.024134536	0.992948564	0.810755435	1990	0.007051436
Colombia	1993	13	Male			0.78742476	1990	
Colombia	1993	14	Female	0.038865721	0.987711982	0.737837086	1990	0.012288018
Colombia	1993	14	Male	0.06661687		0.707997897	1990	
Colombia	1993	15	Female	0.091362797	0.973430649	0.671647819	1990	0.026569351
Colombia	1993	15	Male	0.058774365		0.635951166	1990	
Colombia	1993	16	Female	0.132791165	0.887284352	0.612249797	1990	0.112715648
Colombia	1993	16	Male	0.055141066		0.56661442	1990	
Colombia	1993	17	Female	0.190839931	0.778441836	0.535038347	1990	0.221558164
Colombia	1993	17	Male	0.064820743		0.492989757	1990	
Colombia	1993	18	Female	0.262756513	0.669135224	0.442934071	1990	0.330864776
Colombia	1993	18	Male	0.087264079		0.398634021	1990	
Colombia	1993	19	Female	0.334494774	0.553371928	0.380393996	1990	0.446628072
Colombia	1993	19	Male	0.131055901		0.347709627	1990	
Colombia	1993	20	Female	0.411096985	0.465145425	0.305303305	1990	0.534854575
Colombia	1993	20	Male	0.173990375		0.27394155	1990	
Colombia	1993	21	Female	0.463773759	0.4008052	0.277634234	1990	0.5991948
Colombia	1993	21	Male	0.248686729		0.263916602	1990	
Colombia	1993	22	Female	0.520303095	0.342036131	0.225824193	1990	0.657963869
Colombia	1993	22	Male	0.297540412		0.203870282	1990	
Colombia	1993	23	Female	0.586020733	0.285265439	0.184906527	1990	0.714734561
Colombia	1993	23	Male	0.386522002		0.177543034	1990	
Colombia	1993	24	Female	0.625023279	0.255648855	0.163014464	1990	0.744351145
Colombia	1993	24	Male	0.448297648		0.156826957	1990	
Colombia	1995	12	Male	0.001645476		0.877867159	1990	
Colombia	1995	13	Male			0.815377023	1990	
Colombia	1995	14	Male	0.002276071		0.751072569	1990	
Colombia	1995	15	Female	0.054624902	0.97509092	0.684418687	1990	0.02490908
Colombia	1995	15	Male			0.668204215	1990	
Colombia	1995	16	Female	0.084952546	0.924033605	0.65414371	1990	0.075966395
Colombia	1995	16	Male	0.006712767		0.644446783	1990	
Colombia	1995	17	Female	0.135269835	0.911194659	0.535566509	1990	0.088805341
Colombia	1995	17	Male	0.021984987		0.486005738	1990	
Colombia	1995	18	Female	0.23281344	0.796233775	0.450655176	1990	0.203766225
Colombia	1995	18	Male	0.034224538		0.456502873	1990	
Colombia	1995	19	Female	0.330916235	0.688869571	0.374388805	1990	0.311130429
Colombia	1995	19	Male	0.10385394		0.352643853	1990	
Colombia	1995	20	Female	0.451069976	0.58552001	0.290934185	1990	0.41447999
Colombia	1995	20	Male	0.146161762		0.28446304	1990	
Colombia	1995	21	Female	0.52628989	0.533690344	0.271340324	1990	0.466309656
Colombia	1995	21	Male	0.198827008		0.286211475	1990	
Colombia	1995	22	Female	0.562152497	0.461899183	0.205335897	1990	0.538100817
Colombia	1995	22	Male	0.221557965		0.197222707	1990	
Colombia	1995	23	Female	0.654947407	0.370448588	0.189816736	1990	0.629551412
Colombia	1995	23	Male	0.325357126		0.18107953	1990	
Colombia	1995	24	Female	0.689795499	0.326681179	0.141803248	1990	0.673318821
Colombia	1995	24	Male	0.391824988		0.105449939	1990	
Colombia	2000	12	Female	0.371949526	0.628050474	0.898927242	2000	0.371949526
Colombia	2000	12	Male	0.002005611		0.879315269	2000	
Colombia	2000	13	Female	0.576739117	0.581193137	0.846847463	2000	0.418806863
Colombia	2000	13	Male			0.843950112	2000	
Colombia	2000	14	Female	0.516248612	0.483751388	0.806544895	2000	0.516248612
Colombia	2000	14	Male			0.789149377	2000	
Colombia	2000	15	Female	0.043931127	0.98044514	0.722335346	2000	0.01955486
Colombia	2000	15	Male			0.714906626	2000	
Colombia	2000	16	Female	0.117324652	0.922417812	0.637355215	2000	0.077582188
Colombia	2000	16	Male	0.014116581		0.645569038	2000	
Colombia	2000	17	Female	0.187389512	0.856295253	0.482272986	2000	0.143704747
Colombia	2000	17	Male	0.025385201		0.476012114	2000	
Colombia	2000	18	Female	0.260320458	0.775586183	0.400493274	2000	0.224413817
Colombia	2000	18	Male	0.039388145		0.408876802	2000	
Colombia	2000	19	Female	0.300747612	0.690099353	0.323037636	2000	0.309900647
Colombia	2000	19	Male	0.095157517		0.314739617	2000	
Colombia	2000	20	Female	0.432157781	0.56192528	0.268411181	2000	0.43807472
Colombia	2000	20	Male	0.181920574		0.256166781	2000	
Colombia	2000	21	Female	0.402178503	0.624213433	0.290382786	2000	0.375786567
Colombia	2000	21	Male	0.184006129		0.276885876	2000	
Colombia	2000	22	Female	0.459235393	0.512032879	0.22678274	2000	0.487967121
Colombia	2000	22	Male	0.254685856		0.233922935	2000	
Colombia	2000	23	Female	0.599608612	0.375050059	0.174612093	2000	0.624949941
Colombia	2000	23	Male	0.329294752		0.189637103	2000	
Colombia	2000	24	Female	0.638820062	0.329825168	0.159743765	2000	0.670174832
Colombia	2000	24	Male	0.415532546		0.159285171	2000	
Colombia	2005	12	Female	0.002587498	0.999569535	0.913835311	2000	0.000430465
Colombia	2005	12	Male			0.895751899	2000	
Colombia	2005	13	Female	0.028112759	0.998556962	0.882159372	2000	0.001443038
Colombia	2005	13	Male			0.861120104	2000	
Colombia	2005	14	Female	0.046754572	0.992370488	0.846940589	2000	0.007629512
Colombia	2005	14	Male	0.005526514		0.809706528	2000	
Colombia	2005	15	Female	0.070593105	0.969005655	0.798719211	2000	0.030994345
Colombia	2005	15	Male	0.030561544		0.754865642	2000	
Colombia	2005	16	Female	0.112105518	0.923546712	0.718619916	2000	0.076453288
Colombia	2005	16	Male	0.035630816		0.691408074	2000	
Colombia	2005	17	Female	0.169600085	0.854553129	0.586050535	2000	0.145446871
Colombia	2005	17	Male	0.048615724		0.566946179	2000	
Colombia	2005	18	Female	0.237408592	0.777364095	0.46262007	2000	0.222635905
Colombia	2005	18	Male	0.083118573		0.440685227	2000	
Colombia	2005	19	Female	0.296393899	0.70153537	0.379072291	2000	0.29846463
Colombia	2005	19	Male	0.123632431		0.349405762	2000	
Colombia	2005	20	Female	0.362864219	0.614157849	0.308700566	2000	0.385842151
Colombia	2005	20	Male	0.171307879		0.289449651	2000	
Colombia	2005	21	Female	0.40860184	0.563554223	0.285925071	2000	0.436445777
Colombia	2005	21	Male	0.228157418		0.262894563	2000	
Colombia	2005	22	Female	0.462544277	0.491933291	0.234206479	2000	0.508066709
Colombia	2005	22	Male	0.287070088		0.223409624	2000	
Colombia	2005	23	Female	0.502332191	0.455575165	0.2117809	2000	0.544424835
Colombia	2005	23	Male	0.341392329		0.195535532	2000	
Colombia	2005	24	Female	0.551328923	0.399071052	0.174968945	2000	0.600928948
Colombia	2005	24	Male	0.393060502		0.170226954	2000	
Comoros	1996	15	Female	0.058201058	0.978835979	0.614958449	1990	0.021164021
Comoros	1996	16	Female	0.06185567	0.958762887	0.603932584	1990	0.041237113
Comoros	1996	17	Female	0.121794872	0.935897436	0.519230769	1990	0.064102564
Comoros	1996	18	Female	0.154285714	0.897142857	0.459317585	1990	0.102857143
Comoros	1996	19	Female	0.229007634	0.832061069	0.444444444	1990	0.167938931
Comoros	1996	20	Female	0.366013072	0.712418301	0.36627907	1990	0.287581699
Comoros	1996	21	Female	0.447368421	0.657894737	0.294930876	1990	0.342105263
Comoros	1996	22	Female	0.478991597	0.571428571	0.258928571	1990	0.428571429
Comoros	1996	23	Female	0.512820513	0.576923077	0.219512195	1990	0.423076923
Comoros	1996	24	Female	0.677777778	0.355555556	0.21686747	1990	0.644444444
Congo (Brazzaville)	2005	12	Female	0.332929468	0.627189402	0.926238094	2000	0.372810598
Congo (Brazzaville)	2005	13	Female	0.518276639	0.462643536	0.900938952	2000	0.537356464
Congo (Brazzaville)	2005	14	Female	0.425138026	0.477967738	0.8733315	2000	0.522032262
Congo (Brazzaville)	2005	15	Female	0.121664064	0.873475472	0.820650481	2000	0.126524528
Congo (Brazzaville)	2005	16	Female	0.189473583	0.819858635	0.738125864	2000	0.180141365
Congo (Brazzaville)	2005	17	Female	0.227173502	0.752919593	0.677817677	2000	0.247080407
Congo (Brazzaville)	2005	18	Female	0.368483365	0.592921897	0.524989838	2000	0.407078103
Congo (Brazzaville)	2005	19	Female	0.440329319	0.515678143	0.48246503	2000	0.484321857
Congo (Brazzaville)	2005	20	Female	0.565265317	0.379098551	0.340478525	2000	0.620901449
Congo (Brazzaville)	2005	21	Female	0.650653449	0.301713959	0.299695164	2000	0.698286041
Congo (Brazzaville)	2005	22	Female	0.701398714	0.279094503	0.30994702	2000	0.720905497
Congo (Brazzaville)	2005	23	Female	0.776652614	0.21253437	0.197160271	2000	0.78746563
Congo (Brazzaville)	2005	24	Female	0.739245828	0.230069224	0.137255609	2000	0.769930776
Congo (Brazzaville)	2009	15	Male	0.016731368			2000	
Congo (Brazzaville)	2009	16	Male	0.007846928			2000	
Congo (Brazzaville)	2009	17	Male	0.017676345			2000	
Congo (Brazzaville)	2009	18	Male	0.011370348			2000	
Congo (Brazzaville)	2009	19	Male	0.055871489			2000	
Congo (Brazzaville)	2009	20	Male	0.118473579			2000	
Congo (Brazzaville)	2009	21	Male	0.088751258			2000	
Congo (Brazzaville)	2009	22	Male	0.285237232			2000	
Congo (Brazzaville)	2009	23	Male	0.227966223			2000	
Congo (Brazzaville)	2009	24	Male	0.355836471			2000	
Congo Democratic Republic	2007	15	Male	0.017443728			2000	
Congo Democratic Republic	2007	16	Male	0.012553672			2000	
Congo Democratic Republic	2007	17	Male	0.028509985			2000	
Congo Democratic Republic	2007	18	Male	0.023979648			2000	
Congo Democratic Republic	2007	19	Male	0.055256669			2000	
Congo Democratic Republic	2007	20	Male	0.118004884			2000	
Congo Democratic Republic	2007	21	Male	0.161740326			2000	
Congo Democratic Republic	2007	22	Male	0.208413203			2000	
Congo Democratic Republic	2007	23	Male	0.368603522			2000	
Congo Democratic Republic	2007	24	Male	0.406041132			2000	
Costa Rica	1973	12	Female	0.00071048		0.874955595	1970	
Costa Rica	1973	12	Male	0.000993707		0.887048692	1970	
Costa Rica	1973	13	Female	0.001512859		0.722012103	1970	
Costa Rica	1973	13	Male	0.000754432		0.779328555	1970	
Costa Rica	1973	14	Female	0.00990099		0.584158416	1970	
Costa Rica	1973	14	Male			0.621056782	1970	
Costa Rica	1973	15	Female	0.031570316	0.986863711	0.477654777	1970	0.013136289
Costa Rica	1973	15	Male	0.0004329		0.491774892	1970	
Costa Rica	1973	16	Female	0.089014329	0.957409822	0.429439861	1970	0.042590178
Costa Rica	1973	16	Male	0.003484321		0.432055749	1970	
Costa Rica	1973	17	Female	0.144287665	0.898042786	0.388256714	1970	0.101957214
Costa Rica	1973	17	Male	0.011337868		0.382312925	1970	
Costa Rica	1973	18	Female	0.219130435	0.810021786	0.318695652	1970	0.189978214
Costa Rica	1973	18	Male	0.02800659		0.299835255	1970	
Costa Rica	1973	19	Female	0.298133333	0.731056564	0.2704	1970	0.268943436
Costa Rica	1973	19	Male	0.072677596		0.295081967	1970	
Costa Rica	1973	20	Female	0.409090909	0.618737475	0.215284715	1970	0.381262525
Costa Rica	1973	20	Male	0.12721585		0.22367049	1970	
Costa Rica	1973	21	Female	0.467025572	0.548821549	0.18640646	1970	0.451178451
Costa Rica	1973	21	Male	0.210246174		0.213572854	1970	
Costa Rica	1973	22	Female	0.515168539	0.461148649	0.144382022	1970	0.538851351
Costa Rica	1973	22	Male	0.26975945		0.18556701	1970	
