country	year	age	sex	prop_childless_att	prop_childless
Colombia	1973	15	Female	0.996768033	0.97202847
Colombia	1973	16	Female	0.994601184	0.932173669
Colombia	1973	17	Female	0.983488132	0.849092006
Colombia	1973	18	Female	0.964028777	0.741723829
Colombia	1973	19	Female	0.937170805	0.628660007
Colombia	1973	20	Female	0.890950226	0.524250414
Colombia	1973	21	Female	0.869934641	0.471180374
Colombia	1973	22	Female	0.783703704	0.380961663
Colombia	1973	23	Female	0.670018282	0.317818643
Colombia	1973	24	Female	0.623556582	0.276820902
Colombia	1985	15	Female	0.997107764	0.98175442
Colombia	1985	16	Female	0.992685686	0.947841804
Colombia	1985	17	Female	0.985494293	0.886091314
Colombia	1985	18	Female	0.963595003	0.789560155
Colombia	1985	19	Female	0.944165379	0.696392224
Colombia	1985	20	Female	0.866015752	0.559343827
					
Colombia	1985	21	Female	0.839345203	0.493873948
Colombia	1985	22	Female	0.778099086	0.421156561
					
Colombia	1985	23	Female	0.708047497	0.349243679
					
Colombia	1985	24	Female	0.629635751	0.3048617
				0.55	
Colombia	1990	12	Female	0.593348646	0.588497345
Colombia	1990	13	Female	0.570597812	0.580396956
Colombia	1990	14	Female	0.600749776	0.578831783
Colombia	1990	15	Female	0.730962439	0.73211039
Colombia	1990	16	Female	0.707733372	0.705411642
Colombia	1990	17	Female	0.65568179	0.614779669
Colombia	1990	18	Female	0.641374995	0.610654975
Colombia	1990	19	Female	0.708161904	0.568625779
Colombia	1990	20	Female	0.663213132	0.517194924
Colombia	1990	21	Female	0.667555929	0.449793539
Colombia	1990	22	Female	0.516219018	0.435414289
Colombia	1990	23	Female	0.503847134	0.343657551
Colombia	1990	24	Female	0.4606114	0.330764323
Colombia	1993	12	Female	0.996954877	0.993478607
Colombia	1993	13	Female	0.9972431	0.992948564
Colombia	1993	14	Female	0.996458176	0.987711982
Colombia	1993	15	Female	0.993686109	0.973430649
Colombia	1993	16	Female	0.977252758	0.887284352
Colombia	1993	17	Female	0.948404314	0.778441836
Colombia	1993	18	Female	0.916436983	0.669135224
Colombia	1993	19	Female	0.858207746	0.553371928
Colombia	1993	20	Female	0.810122102	0.465145425
Colombia	1993	21	Female	0.749671485	0.4008052
Colombia	1993	22	Female	0.687120701	0.342036131
Colombia	1993	23	Female	0.622522958	0.285265439
Colombia	1993	24	Female	0.544825598	0.255648855
Colombia	1995	15	Female	0.994664726	0.97509092
Colombia	1995	16	Female	0.984149922	0.924033605
Colombia	1995	17	Female	0.987733716	0.911194659
Colombia	1995	18	Female	0.95027596	0.796233775
Colombia	1995	19	Female	0.908644096	0.688869571
Colombia	1995	20	Female	0.868580985	0.58552001
Colombia	1995	21	Female	0.876233667	0.533690344
Colombia	1995	22	Female	0.7512158	0.461899183
Colombia	1995	23	Female	0.727915162	0.370448588
Colombia	1995	24	Female	0.64353528	0.326681179
Colombia	2000	12	Female	0.628050474	0.628050474
Colombia	2000	13	Female	0.605153957	0.581193137
Colombia	2000	14	Female	0.471423472	0.483751388
Colombia	2000	15	Female	0.997636245	0.98044514
Colombia	2000	16	Female	0.97782381	0.922417812
Colombia	2000	17	Female	0.937415667	0.856295253
Colombia	2000	18	Female	0.937438822	0.775586183
Colombia	2000	19	Female	0.903500225	0.690099353
Colombia	2000	20	Female	0.851656473	0.56192528
Colombia	2000	21	Female	0.87721539	0.624213433
Colombia	2000	22	Female	0.874381357	0.512032879
Colombia	2000	23	Female	0.699350611	0.375050059
Colombia	2000	24	Female	0.65359676	0.329825168
Colombia	2005	12	Female	0.999852216	0.999569535
Colombia	2005	13	Female	0.999568039	0.998556962
Colombia	2005	14	Female	0.998728286	0.992370488
Colombia	2005	15	Female	0.992968804	0.969005655
Colombia	2005	16	Female	0.982010949	0.923546712
Colombia	2005	17	Female	0.956660534	0.854553129
Colombia	2005	18	Female	0.936478146	0.777364095
Colombia	2005	19	Female	0.909526547	0.70153537
Colombia	2005	20	Female	0.864706438	0.614157849
Colombia	2005	21	Female	0.832076641	0.563554223
Colombia	2005	22	Female	0.798903105	0.491933291
Colombia	2005	23	Female	0.750392493	0.455575165
Colombia	2005	24	Female	0.687021659	0.399071052
Comoros	1996	15	Female		0.978835979
Comoros	1996	16	Female		0.958762887
Comoros	1996	17	Female	0.985714286	0.935897436
Comoros	1996	18	Female		0.897142857
Comoros	1996	19	Female		0.832061069
Comoros	1996	20	Female	0.9375	0.712418301
Comoros	1996	21	Female	0.92	0.657894737
Comoros	1996	22	Female	0.913043478	0.571428571
Comoros	1996	23	Female	0.8	0.576923077
Comoros	1996	24	Female	0.75	0.355555556
Congo (Brazzaville)	2005	12	Female	0.575644473	0.627189402
Congo (Brazzaville)	2005	13	Female	0.480547527	0.462643536
Congo (Brazzaville)	2005	14	Female	0.494785587	0.477967738
Congo (Brazzaville)	2005	15	Female	0.883914407	0.873475472
Congo (Brazzaville)	2005	16	Female	0.865875849	0.819858635
Congo (Brazzaville)	2005	17	Female	0.810516995	0.752919593
Congo (Brazzaville)	2005	18	Female	0.785756203	0.592921897
Congo (Brazzaville)	2005	19	Female	0.627890986	0.515678143
Congo (Brazzaville)	2005	20	Female	0.717944807	0.379098551
Congo (Brazzaville)	2005	21	Female	0.524035266	0.301713959
Congo (Brazzaville)	2005	22	Female	0.538215302	0.279094503
Congo (Brazzaville)	2005	23	Female	0.546539727	0.21253437
Congo (Brazzaville)	2005	24	Female	0.285569907	0.230069224
Costa Rica	1973	15	Female	0.99828031	0.986863711
Costa Rica	1973	16	Female	0.989878543	0.957409822
Costa Rica	1973	17	Female	0.981242673	0.898042786
Costa Rica	1973	18	Female	0.964432285	0.810021786
Costa Rica	1973	19	Female	0.948717949	0.731056564
Costa Rica	1973	20	Female	0.900232019	0.618737475
Costa Rica	1973	21	Female	0.880434783	0.548821549
Costa Rica	1973	22	Female	0.819607843	0.461148649
Costa Rica	1973	23	Female	0.71627907	0.396732789
Costa Rica	1973	24	Female	0.670967742	0.329088472
Costa Rica	1984	15	Female		0.963751438
Costa Rica	1984	16	Female	0.987854251	0.905031091
Costa Rica	1984	17	Female	0.974504249	0.842587876
Costa Rica	1984	18	Female	0.957166392	0.739172281
Costa Rica	1984	19	Female	0.919917864	0.651574803
Costa Rica	1984	20	Female	0.829166667	0.514173572
Costa Rica	1984	21	Female	0.809384164	0.443105111
Costa Rica	1984	22	Female	0.8	0.371727749
Costa Rica	1984	23	Female	0.653710247	0.293437887
Costa Rica	1984	24	Female	0.566666667	0.247058824
Costa Rica	2000	12	Female		0.999623636
Costa Rica	2000	13	Female	0.999600958	0.998646362
Costa Rica	2000	14	Female	0.997482165	0.991917232
Costa Rica	2000	15	Female	0.991360691	0.967433523
Costa Rica	2000	16	Female	0.977334053	0.914102131
Costa Rica	2000	17	Female	0.964182553	0.860173578
Costa Rica	2000	18	Female	0.935124509	0.765
Costa Rica	2000	19	Female	0.8933039	0.671254301
Costa Rica	2000	20	Female	0.852003271	0.605521472
Costa Rica	2000	21	Female	0.782813975	0.526972353
Costa Rica	2000	22	Female	0.741728922	0.437674852
Costa Rica	2000	23	Female	0.678073511	0.380483153
Costa Rica	2000	24	Female	0.647335423	0.34083824
Cote Ivoire	1994	12	Female	0.399339522	0.428070272
Cote Ivoire	1994	13	Female	0.387736636	0.406378233
Cote Ivoire	1994	14	Female	0.73051347	0.624403341
Cote Ivoire	1994	15	Female	0.892879804	0.896283894
Cote Ivoire	1994	16	Female	0.869612602	0.79563308
Cote Ivoire	1994	17	Female	0.847330683	0.677674841
Cote Ivoire	1994	18	Female	0.833664069	0.539069056
Cote Ivoire	1994	19	Female	0.804297822	0.470864622
Cote Ivoire	1994	20	Female	0.731072828	0.3188011
Cote Ivoire	1994	21	Female	0.683861622	0.257897605
Cote Ivoire	1994	22	Female	0.458137276	0.21672416
Cote Ivoire	1994	23	Female	0.565586759	0.174405705
Cote Ivoire	1994	24	Female	0.786445325	0.15913118
Cote Ivoire	1998	12	Female	0.167463516	0.13989552
Cote Ivoire	1998	13	Female	0.404789352	0.304853232
Cote Ivoire	1998	14	Female	0.273759418	0.251587055
Cote Ivoire	1998	15	Female	0.916365376	0.903121035
Cote Ivoire	1998	16	Female	0.938423624	0.702412268
Cote Ivoire	1998	17	Female	0.82809342	0.65577399
Cote Ivoire	1998	18	Female	0.905395415	0.616026344
Cote Ivoire	1998	19	Female	0.795711136	0.474265342
Cote Ivoire	1998	20	Female	0.771949366	0.341280097
Cote Ivoire	1998	21	Female	0.690215131	0.32979994
Cote Ivoire	1998	22	Female	0.612708206	0.229321344
Cote Ivoire	1998	23	Female	0.589692337	0.213425589
Cote Ivoire	1998	24	Female	0.616721696	0.208281501
Dominican Republic	1991	12	Female	0.581875168	0.572650057
Dominican Republic	1991	13	Female	0.589010714	0.573967103
Dominican Republic	1991	14	Female	0.564022219	0.545627169
Dominican Republic	1991	15	Female	0.595223362	0.565536966
Dominican Republic	1991	16	Female	0.597517149	0.550556948
Dominican Republic	1991	17	Female	0.654346126	0.577279929
Dominican Republic	1991	18	Female	0.563178801	0.443928983
Dominican Republic	1991	19	Female	0.547920033	0.393151942
Dominican Republic	1991	20	Female	0.450153294	0.382810205
Dominican Republic	1991	21	Female	0.49692518	0.371921562
Dominican Republic	1991	22	Female	0.520232111	0.356955064
Dominican Republic	1991	23	Female	0.390056513	0.286050052
Dominican Republic	1991	24	Female	0.520658736	0.260285395
Dominican Republic	1996	14	Female		
Dominican Republic	1996	15	Female		0.97600165
Dominican Republic	1996	16	Female	0.975545472	0.919420408
Dominican Republic	1996	17	Female	0.958517906	0.799109924
Dominican Republic	1996	18	Female	0.939535228	0.756311745
Dominican Republic	1996	19	Female	0.874977096	0.625092091
Dominican Republic	1996	20	Female	0.829245875	0.574857125
Dominican Republic	1996	21	Female	0.787591685	0.457209412
Dominican Republic	1996	22	Female	0.707563802	0.405287392
Dominican Republic	1996	23	Female	0.736184775	0.329526656
Dominican Republic	1996	24	Female	0.615115039	0.330334076
Dominican Republic	1999	15	Female	0.965542769	0.95564879
Dominican Republic	1999	16	Female	0.966635308	0.936450501
Dominican Republic	1999	17	Female		0.806989411
Dominican Republic	1999	18	Female	0.900677832	0.751739128
Dominican Republic	1999	19	Female	0.866896682	0.686447906
Dominican Republic	1999	20	Female	0.77814929	0.5894384
Dominican Republic	1999	21	Female	0.7063132	0.457047145
Dominican Republic	1999	22	Female	0.478814762	0.448119884
Dominican Republic	1999	23	Female	0.662899732	0.419845217
Dominican Republic	1999	24	Female	0.576675137	0.347186895
Dominican Republic	2002	15	Female	0.980062473	0.963405861
Dominican Republic	2002	16	Female	0.961333108	0.910306321
Dominican Republic	2002	17	Female	0.900522826	0.802108007
Dominican Republic	2002	18	Female	0.873809166	0.739239171
Dominican Republic	2002	19	Female	0.804653556	0.617418947
Dominican Republic	2002	20	Female	0.739169324	0.525029952
Dominican Republic	2002	21	Female	0.690155574	0.4546028
Dominican Republic	2002	22	Female	0.633835701	0.396729823
Dominican Republic	2002	23	Female	0.652760799	0.340915398
Dominican Republic	2002	24	Female	0.446403671	0.239604821
Dominican Republic	2007	15	Female	0.993497117	0.976919847
Dominican Republic	2007	16	Female	0.983441996	0.92948275
Dominican Republic	2007	17	Female	0.928251567	0.84239849
Dominican Republic	2007	18	Female	0.858793	0.752364846
Dominican Republic	2007	19	Female	0.87611035	0.669229614
Dominican Republic	2007	20	Female	0.734211814	0.515912376
Dominican Republic	2007	21	Female	0.771561143	0.536132771
Dominican Republic	2007	22	Female	0.668006397	0.406553812
Dominican Republic	2007	23	Female	0.602043198	0.396852496
Dominican Republic	2007	24	Female	0.554837748	0.286742891
Ecuador	1974	15	Female	0.995961526	0.97940104
Ecuador	1974	16	Female	0.992839387	0.936749276
Ecuador	1974	17	Female	0.980396663	0.870263768
Ecuador	1974	18	Female	0.966108126	0.759859494
Ecuador	1974	19	Female	0.923573886	0.660341286
Ecuador	1974	20	Female	0.875351352	0.526184168
Ecuador	1974	21	Female	0.835139352	0.470858997
Ecuador	1974	22	Female	0.802090481	0.371815396
Ecuador	1974	23	Female	0.74695231	0.308831052
Ecuador	1974	24	Female	0.644833577	0.260265261
Ecuador	1982	15	Female	0.955309396	0.935897436
Ecuador	1982	16	Female	0.952916667	0.873153576
Ecuador	1982	17	Female	0.92284352	0.770714599
Ecuador	1982	18	Female	0.861276987	0.634726091
Ecuador	1982	19	Female	0.78286385	0.503930492
Ecuador	1982	20	Female	0.696740396	0.405914423
Ecuador	1982	21	Female	0.638022814	0.342648846
Ecuador	1982	22	Female	0.548076923	0.247683845
Ecuador	1982	23	Female	0.452910959	0.216271186
Ecuador	1982	24	Female	0.4115421	0.186937335
Ecuador	1990	15	Female	0.992092948	0.93058143
Ecuador	1990	16	Female	0.988558352	0.943784231
Ecuador	1990	17	Female	0.972591697	0.874365482
Ecuador	1990	18	Female	0.947368421	0.791343734
Ecuador	1990	19	Female	0.902219556	0.693089191
Ecuador	1990	20	Female	0.860609832	0.57851795
Ecuador	1990	21	Female	0.824681239	0.530203148
Ecuador	1990	22	Female	0.737097486	0.447662936
Ecuador	1990	23	Female	0.688073394	0.37885972
Ecuador	1990	24	Female	0.620295699	0.31581462
Ecuador	2001	12	Female	0.998683749	0.994209656
Ecuador	2001	13	Female	0.997877677	0.99254477
Ecuador	2001	14	Female	0.996153435	0.98427988
Ecuador	2001	15	Female	0.992806633	0.965972166
Ecuador	2001	16	Female	0.981187612	0.918619085
Ecuador	2001	17	Female	0.966496394	0.845617449
Ecuador	2001	18	Female	0.935229675	0.75008364
Ecuador	2001	19	Female	0.903722426	0.660427103
Ecuador	2001	20	Female	0.85748156	0.558743056
Ecuador	2001	21	Female	0.803501358	0.484867148
Ecuador	2001	22	Female	0.758931668	0.425531915
Ecuador	2001	23	Female	0.680549771	0.357466853
Ecuador	2001	24	Female	0.595111583	0.314313346
Egypt	1992	15	Female		0.836785757
Egypt	1992	16	Female		0.837038374
Egypt	1992	17	Female		0.505470448
Egypt	1992	18	Female		0.425231281
Egypt	1992	19	Female	0.445295531	0.319353925
Egypt	1992	20	Female	0.113829395	0.231447392
Egypt	1992	21	Female	0.204740408	0.242203463
Egypt	1992	22	Female	0.42333995	0.186067412
Egypt	1992	23	Female	0.482632217	0.167894728
Egypt	1992	24	Female	0.310096986	0.118968019
Egypt	1995	15	Female		0.753946271
Egypt	1995	16	Female		0.731064589
Egypt	1995	17	Female	0.431174534	0.560471799
Egypt	1995	18	Female	0.921432072	0.487332126
Egypt	1995	19	Female	0.300368975	0.317955271
Egypt	1995	20	Female	0.834309138	0.284614017
Egypt	1995	21	Female	0.26850049	0.229949953
Egypt	1995	22	Female	0.633986506	0.1966626
Egypt	1995	23	Female		0.182751851
Egypt	1995	24	Female	0.590674207	0.176499432
Egypt	2000	15	Female		0.628480956
Egypt	2000	16	Female		0.761971653
Egypt	2000	17	Female		0.682886927
Egypt	2000	18	Female		0.479019988
Egypt	2000	19	Female	0.374288526	0.412838451
Egypt	2000	20	Female	0.497212963	0.307413848
Egypt	2000	21	Female	0.575682745	0.252172528
Egypt	2000	22	Female	0.41992348	0.198016265
Egypt	2000	23	Female	0.200803605	0.178356328
Egypt	2000	24	Female		0.114321552
Ethiopia	2000	12	Female		0.095359158
Ethiopia	2000	13	Female		0.624790489
Ethiopia	2000	14	Female		
Ethiopia	2000	15	Female	0.991747676	0.98453147
Ethiopia	2000	16	Female	0.991694132	0.956917027
Ethiopia	2000	17	Female	0.977835784	0.869810205
Ethiopia	2000	18	Female	0.972748722	0.766926163
Ethiopia	2000	19	Female	0.955352827	0.644071367
Ethiopia	2000	20	Female	0.902112906	0.474436804
Ethiopia	2000	21	Female	0.933094173	0.431893017
Ethiopia	2000	22	Female	0.972705477	0.39490017
Ethiopia	2000	23	Female	0.840127451	0.279607851
Ethiopia	2000	24	Female	0.809754204	0.25034267
Gabon	2000	15	Female	0.967251538	0.938833532
Gabon	2000	16	Female	0.884697971	0.846692863
Gabon	2000	17	Female	0.783827777	0.676816276
Gabon	2000	18	Female	0.762471025	0.627482139
Gabon	2000	19	Female	0.696474915	0.531784755
Gabon	2000	20	Female	0.479310122	0.355246486
Gabon	2000	21	Female	0.432164828	0.273232768
Gabon	2000	22	Female	0.460554605	0.292923846
Gabon	2000	23	Female	0.442169915	0.275490649
Gabon	2000	24	Female	0.361745097	0.179897547
Germany	1971	18	Female		0.544697792
Germany	1971	19	Female		0.443439525
Germany	1971	20	Female		0.374736501
Germany	1971	21	Female		0.332274846
Germany	1971	22	Female		0.276407754
Germany	1971	23	Female		0.235849647
Germany	1971	24	Female		0.206412984
Germany	1981	12	Female		
Germany	1981	13	Female		
Germany	1981	14	Female	0.998225466	0.998177722
Germany	1981	15	Female	0.997598403	0.99729547
Germany	1981	16	Female	0.995754128	0.994364213
Germany	1981	17	Female	0.98616709	0.980655637
Germany	1981	18	Female	0.971219187	0.942386252
Germany	1981	19	Female	0.950288286	0.853759209
Germany	1981	20	Female	0.930597911	0.721494561
Germany	1981	21	Female	0.875833821	0.584978825
Germany	1981	22	Female	0.787704633	0.457211331
Germany	1981	23	Female	0.701661364	0.350555741
Germany	1981	24	Female	0.601973684	0.268961674
Ghana	1993	15	Female		0.977443609
Ghana	1993	16	Female		0.955974843
Ghana	1993	17	Female		0.884615385
Ghana	1993	18	Female	0.96875	0.691919192
Ghana	1993	19	Female	0.944444444	0.606666667
Ghana	1993	20	Female	0.933333333	0.407582938
Ghana	1993	21	Female	0.571428571	0.338842975
Ghana	1993	22	Female	0.7	0.301675978
Ghana	1993	23	Female	0.666666667	0.251655629
Ghana	1993	24	Female	0.333333333	0.213793103
Ghana	1998	15	Female		0.994443669
Ghana	1998	16	Female		0.940517329
Ghana	1998	17	Female		0.874806509
Ghana	1998	18	Female		0.812607317
Ghana	1998	19	Female	0.971793942	0.740057841
Ghana	1998	20	Female		0.469555202
Ghana	1998	21	Female		0.454597952
Ghana	1998	22	Female	0.812664377	0.416590691
Ghana	1998	23	Female		0.31554668
Ghana	1998	24	Female		0.273519637
Ghana	2000	12	Female	0.993110002	0.99109817
Ghana	2000	13	Female	0.990748709	0.989678173
Ghana	2000	14	Female	0.990162399	0.987296102
Ghana	2000	15	Female	0.900353774	0.890764603
Ghana	2000	16	Female	0.898891809	0.879487036
Ghana	2000	17	Female	0.892200772	0.842746675
Ghana	2000	18	Female	0.87059029	0.777602448
Ghana	2000	19	Female	0.836217553	0.718554315
Ghana	2000	20	Female	0.804461319	0.518514066
Ghana	2000	21	Female	0.801680672	0.523576191
Ghana	2000	22	Female	0.771401693	0.427516427
Ghana	2000	23	Female	0.743260591	0.408067473
Ghana	2000	24	Female	0.726744186	0.353368745
Ghana	2003	15	Female		0.994106026
Ghana	2003	16	Female		0.9650683
Ghana	2003	17	Female	0.976269968	0.904588777
Ghana	2003	18	Female	0.97528259	0.816078242
Ghana	2003	19	Female	0.964461366	0.745721649
Ghana	2003	20	Female	0.982408924	0.587447609
Ghana	2003	21	Female	0.914350124	0.511079205
Ghana	2003	22	Female	0.92220663	0.500875105
Ghana	2003	23	Female	0.894292446	0.366454314
Ghana	2003	24	Female	0.638394434	0.336230142
Greece	1991	12	Female		0.999566537
Greece	1991	13	Female		0.999569646
Greece	1991	14	Female		0.999140278
Greece	1991	15	Female	0.999838866	0.997713632
Greece	1991	16	Female	0.999836894	0.993233913
Greece	1991	17	Female	0.999611952	0.982262286
Greece	1991	18	Female	0.999719888	0.966025928
Greece	1991	19	Female	0.997123337	0.925181378
Greece	1991	20	Female	0.99625624	0.877309682
Greece	1991	21	Female	0.992712129	0.824127265
Greece	1991	22	Female	0.989606533	0.7644121
Greece	1991	23	Female	0.973130841	0.684737853
Greece	1991	24	Female	0.95256167	0.607984956
Greece	2001	12	Female	0.99961883	0.999627838
Greece	2001	13	Female	0.999806913	0.999441133
Greece	2001	14	Female	0.999444753	0.999290025
Greece	2001	15	Female	0.99963643	0.996757126
Greece	2001	16	Female	0.999118321	0.993896563
Greece	2001	17	Female	0.999285587	0.986882245
Greece	2001	18	Female	0.999181167	0.977409639
Greece	2001	19	Female	0.99858156	0.960535896
Greece	2001	20	Female	0.994120791	0.933232794
Greece	2001	21	Female	0.995588235	0.906188467
Greece	2001	22	Female	0.995515695	0.869023432
Greece	2001	23	Female	0.994708995	0.824029126
Greece	2001	24	Female	0.990980834	0.795222296
Guatemala	1995	12	Female	0.559531206	0.527901587
Guatemala	1995	13	Female	0.433357432	0.431144872
Guatemala	1995	14	Female	0.601084419	0.524400059
Guatemala	1995	15	Female	0.941909029	0.919695421
Guatemala	1995	16	Female	0.940380566	0.890885272
Guatemala	1995	17	Female	0.925983019	0.807126732
Guatemala	1995	18	Female	0.918531102	0.677291466
Guatemala	1995	19	Female	0.869201739	0.539946794
Guatemala	1995	20	Female	0.669819832	0.468530599
Guatemala	1995	21	Female	0.772028932	0.385958561
Guatemala	1995	22	Female	0.778322314	0.35554472
Guatemala	1995	23	Female	0.694839889	0.250094555
Guatemala	1995	24	Female	0.684053225	0.207932819
Guatemala	1998	12	Female	0.655782735	0.650446936
Guatemala	1998	13	Female	0.435648519	0.446259971
Guatemala	1998	14	Female	0.375295439	0.517919836
Guatemala	1998	15	Female	0.844345941	0.86224967
Guatemala	1998	16	Female	0.909639001	0.839727293
Guatemala	1998	17	Female	0.828789802	0.709158572
Guatemala	1998	18	Female	0.854068122	0.669969203
Guatemala	1998	19	Female	0.688880845	0.494532292
Guatemala	1998	20	Female	0.867344942	0.444816741
Guatemala	1998	21	Female	0.898029105	0.415300366
Guatemala	1998	22	Female	0.455030735	0.24952984
Guatemala	1998	23	Female	0.387673496	0.212167989
Guatemala	1998	24	Female	0.788456278	0.236037089
Guinea	1996	12	Female	0.998452611	0.992315707
Guinea	1996	13	Female	0.997796143	0.984607491
Guinea	1996	14	Female	0.993377483	0.967991558
Guinea	1996	15	Female	0.987795576	0.853340675
Guinea	1996	16	Female	0.979658259	0.743362832
Guinea	1996	17	Female	0.936386768	0.572262273
Guinea	1996	18	Female	0.896238651	0.394279043
Guinea	1996	19	Female	0.886440678	0.357794085
Guinea	1996	20	Female	0.769417476	0.207030086
Guinea	1996	21	Female	0.767123288	0.248179804
Guinea	1996	22	Female	0.701244813	0.173146148
Guinea	1996	23	Female	0.732323232	0.174505984
Guinea	1996	24	Female	0.664473684	0.150752394
Guinea	1999	15	Female		0.942543784
Guinea	1999	16	Female		0.814403399
Guinea	1999	17	Female	0.906136475	0.705034434
Guinea	1999	18	Female	0.929080784	0.469683473
Guinea	1999	19	Female	0.809517669	0.439055058
Guinea	1999	20	Female	0.853254492	0.305171812
Guinea	1999	21	Female	0.636572089	0.265168257
Guinea	1999	22	Female	0.689885586	0.193894576
Guinea	1999	23	Female	0.6	0.128822721
Guinea	1999	24	Female		0.155602447
Guinea	2005	15	Female	0.985990771	0.970581441
Guinea	2005	16	Female	0.953603973	0.852351935
Guinea	2005	17	Female	0.930422708	0.729159489
Guinea	2005	18	Female	0.851584707	0.579138194
Guinea	2005	19	Female	0.794538298	0.46750591
Guinea	2005	20	Female	0.84121634	0.341344219
Guinea	2005	21	Female	0.796691324	0.306381995
Guinea	2005	22	Female	0.796263805	0.210074266
Guinea	2005	23	Female	0.837608178	0.186146782
Guinea	2005	24	Female	0.67652865	0.121122113
Guyana	2005	15	Female		
Guyana	2005	16	Female		0.994892107
Guyana	2005	17	Female	0.985549158	0.932498218
Guyana	2005	18	Female		0.85823358
Guyana	2005	19	Female	0.961310064	0.878516935
Guyana	2005	20	Female		0.76333495
Guyana	2005	21	Female	0.822750135	0.604577423
Guyana	2005	22	Female	0.680210743	0.577896013
Guyana	2005	23	Female	0.867494857	0.540494279
Guyana	2005	24	Female	0.593730185	0.472258739
Haiti	1994	12	Female	0.488108749	0.485451434
Haiti	1994	13	Female	0.51990776	0.503108303
Haiti	1994	14	Female	0.510660204	0.478872455
Haiti	1994	15	Female	0.555269033	0.539180249
Haiti	1994	16	Female	0.561389016	0.557006173
Haiti	1994	17	Female	0.544825152	0.505641538
Haiti	1994	18	Female	0.512334813	0.497831162
Haiti	1994	19	Female	0.481732937	0.444161119
Haiti	1994	20	Female	0.50316531	0.385588232
Haiti	1994	21	Female	0.468754697	0.372281392
Haiti	1994	22	Female	0.511570631	0.319142686
Haiti	1994	23	Female	0.483802186	0.287938646
Haiti	1994	24	Female	0.424729122	0.277861285
Haiti	2000	15	Female		0.990064927
Haiti	2000	16	Female		0.954948026
Haiti	2000	17	Female	0.992560211	0.841179237
Haiti	2000	18	Female	0.977101006	0.829042163
Haiti	2000	19	Female	0.951905959	0.746670993
Haiti	2000	20	Female	0.938115204	0.638308127
Haiti	2000	21	Female	0.92322595	0.63633189
Haiti	2000	22	Female	0.96197213	0.453177862
Haiti	2000	23	Female	0.851320422	0.444236839
Haiti	2000	24	Female	0.921257087	0.341922463
Honduras	2005	12	Female	0.288562308	0.298430213
Honduras	2005	13	Female		
Honduras	2005	14	Female		
Honduras	2005	15	Female	0.990233408	0.968442432
Honduras	2005	16	Female	0.965454874	0.903307267
Honduras	2005	17	Female	0.950813351	0.80964906
Honduras	2005	18	Female	0.916126685	0.705112166
Honduras	2005	19	Female	0.904912737	0.620277807
Honduras	2005	20	Female	0.842654213	0.503985782
Honduras	2005	21	Female	0.750973315	0.413385293
Honduras	2005	22	Female	0.681575044	0.360068878
Honduras	2005	23	Female	0.630328441	0.309721872
Honduras	2005	24	Female	0.438443778	0.241962652
Hungary	1970	14	Female		
Hungary	1970	15	Female	0.998729352	0.995300368
Hungary	1970	16	Female		0.991362557
Hungary	1970	17	Female	0.998947368	0.969173284
Hungary	1970	18	Female	0.998945148	0.919400187
Hungary	1970	19	Female	0.997762864	0.825853202
Hungary	1970	20	Female	0.988571429	0.713652275
Hungary	1970	21	Female		0.588049551
Hungary	1970	22	Female	0.978723404	0.481248361
Hungary	1970	23	Female	0.974358974	0.415121255
Hungary	1970	24	Female	0.871794872	0.351225204
Hungary	1980	15	Female		0.994458931
Hungary	1980	16	Female		0.978025582
Hungary	1980	17	Female	0.998744507	0.943158611
Hungary	1980	18	Female		0.873150771
Hungary	1980	19	Female		0.773006135
Hungary	1980	20	Female	0.988066826	0.689173789
Hungary	1980	21	Female	0.987951807	0.565229258
Hungary	1980	22	Female	0.929648241	0.467012987
Hungary	1980	23	Female	0.916030534	0.382074382
Hungary	1980	24	Female	0.8125	0.310191083
Hungary	1990	14	Female	0.999545041	0.998480903
Hungary	1990	15	Female	0.999500998	0.994140185
Hungary	1990	16	Female	0.997707924	0.98185699
Hungary	1990	17	Female	0.997359155	0.958057395
Hungary	1990	18	Female	0.99155227	0.918789332
Hungary	1990	19	Female	0.992818671	0.867097912
Hungary	1990	20	Female	0.988	0.765735253
Hungary	1990	21	Female	0.986595174	0.669175109
Hungary	1990	22	Female	0.965250965	0.585585586
Hungary	1990	23	Female	0.949275362	0.458706786
Hungary	1990	24	Female	0.830985915	0.368729642
Hungary	2001	13	Female		
Hungary	2001	14	Female		
Hungary	2001	15	Female	0.999356499	0.995440729
Hungary	2001	16	Female	0.999309392	0.988001263
Hungary	2001	17	Female	0.998105343	0.972834771
Hungary	2001	18	Female	0.998263889	0.954738761
Hungary	2001	19	Female	0.99945385	0.927603115
Hungary	2001	20	Female	0.997833935	0.882051282
Hungary	2001	21	Female	0.993653672	0.843636364
Hungary	2001	22	Female	0.99479844	0.801792574
Hungary	2001	23	Female	0.990458015	0.735794773
Hungary	2001	24	Female	0.971929825	0.667905248
India	1992	13	Female	0.448086737	0.922865763
India	1992	14	Female	0.663855331	0.901984929
India	1992	15	Female		0.819470179
India	1992	16	Female		0.742044472
India	1992	17	Female		0.603124948
India	1992	18	Female		0.531388105
India	1992	19	Female		0.400476698
India	1992	20	Female		0.318419792
India	1992	21	Female		0.216817232
India	1992	22	Female		0.176193286
