country	year	age	sex	school	prop_union2	prop_child2	round	childless2
Ecuador	1974	21	Male	1	0.104040207		1970	
Ecuador	1974	22	Female	0	0.672305142	0.681239143	1970	0.318760857
Ecuador	1974	22	Female	1	0.215120654	0.197909519	1970	0.802090481
Ecuador	1974	22	Male	0	0.387328897		1970	
Ecuador	1974	22	Male	1	0.174290972		1970	
Ecuador	1974	23	Female	0	0.712303369	0.736189817	1970	0.263810183
Ecuador	1974	23	Female	1	0.299315578	0.25304769	1970	0.74695231
Ecuador	1974	23	Male	0	0.494100241		1970	
Ecuador	1974	23	Male	1	0.213011967		1970	
Ecuador	1974	24	Female	0	0.756521546	0.76783203	1970	0.23216797
Ecuador	1974	24	Female	1	0.36761447	0.355166423	1970	0.644833577
Ecuador	1974	24	Male	0	0.549086406		1970	
Ecuador	1974	24	Male	1	0.301494892		1970	
Ecuador	1982	12	Female	0	0.182076814		1980	
Ecuador	1982	12	Female	1	0.15103582		1980	
Ecuador	1982	12	Male	0	0.214497041		1980	
Ecuador	1982	12	Male	1	0.138144134		1980	
Ecuador	1982	13	Female	0	0.154811715		1980	
Ecuador	1982	13	Female	1	0.120089935		1980	
Ecuador	1982	13	Male	0	0.136904762		1980	
Ecuador	1982	13	Male	1	0.106334556		1980	
Ecuador	1982	14	Female	0	0.139902676		1980	
Ecuador	1982	14	Female	1	0.097560976		1980	
Ecuador	1982	14	Male	0	0.102695167		1980	
Ecuador	1982	14	Male	1	0.100429422		1980	
Ecuador	1982	15	Female	0	0.137661455	0.099443672	1980	0.900556328
Ecuador	1982	15	Female	1	0.077644607	0.044690604	1980	0.955309396
Ecuador	1982	15	Male	0	0.08891369		1980	
Ecuador	1982	15	Male	1	0.074315515		1980	
Ecuador	1982	16	Female	0	0.23114425	0.229490617	1980	0.770509383
Ecuador	1982	16	Female	1	0.079717071	0.047083333	1980	0.952916667
Ecuador	1982	16	Male	0	0.09125236		1980	
Ecuador	1982	16	Male	1	0.070945328		1980	
Ecuador	1982	17	Female	0	0.349489128	0.384922395	1980	0.615077605
Ecuador	1982	17	Female	1	0.101128291	0.07715648	1980	0.92284352
Ecuador	1982	17	Male	0	0.10128866		1980	
Ecuador	1982	17	Male	1	0.07715311		1980	
Ecuador	1982	18	Female	0	0.449399308	0.519014963	1980	0.480985037
Ecuador	1982	18	Female	1	0.137946529	0.138723013	1980	0.861276987
Ecuador	1982	18	Male	0	0.139694821		1980	
Ecuador	1982	18	Male	1	0.073110563		1980	
Ecuador	1982	19	Female	0	0.55202781	0.647923323	1980	0.352076677
Ecuador	1982	19	Female	1	0.177191907	0.21713615	1980	0.78286385
Ecuador	1982	19	Male	0	0.168280872		1980	
Ecuador	1982	19	Male	1	0.100652697		1980	
Ecuador	1982	20	Female	0	0.614788732	0.709342561	1980	0.290657439
Ecuador	1982	20	Female	1	0.229663509	0.303259604	1980	0.696740396
Ecuador	1982	20	Male	0	0.266947453		1980	
Ecuador	1982	20	Male	1	0.127096774		1980	
Ecuador	1982	21	Female	0	0.67098793	0.764559757	1980	0.235440243
Ecuador	1982	21	Female	1	0.279235216	0.361977186	1980	0.638022814
Ecuador	1982	21	Male	0	0.356627067		1980	
Ecuador	1982	21	Male	1	0.159036145		1980	
Ecuador	1982	22	Female	0	0.730216926	0.832538518	1980	0.167461482
Ecuador	1982	22	Female	1	0.349300551	0.451923077	1980	0.548076923
Ecuador	1982	22	Male	0	0.434141547		1980	
Ecuador	1982	22	Male	1	0.210679259		1980	
Ecuador	1982	23	Female	0	0.745322434	0.842138631	1980	0.157861369
Ecuador	1982	23	Female	1	0.407490218	0.547089041	1980	0.452910959
Ecuador	1982	23	Male	0	0.541158241		1980	
Ecuador	1982	23	Male	1	0.278202677		1980	
Ecuador	1982	24	Female	0	0.769085412	0.864583333	1980	0.135416667
Ecuador	1982	24	Female	1	0.467455621	0.5884579	1980	0.4115421
Ecuador	1982	24	Male	0	0.597442144		1980	
Ecuador	1982	24	Male	1	0.380806846		1980	
Ecuador	1990	12	Female	0	0.051839465		1990	
Ecuador	1990	12	Female	1	0.013265113		1990	
Ecuador	1990	12	Male	0	0.041557075		1990	
Ecuador	1990	12	Male	1	0.01286509		1990	
Ecuador	1990	13	Female	0	0.037022133		1990	
Ecuador	1990	13	Female	1	0.012336075		1990	
Ecuador	1990	13	Male	0	0.115916342		1990	
Ecuador	1990	13	Male	1	0.01318064		1990	
Ecuador	1990	14	Female	0	0.082691759		1990	
Ecuador	1990	14	Female	1	0.02053947		1990	
Ecuador	1990	14	Male	0	0.032096584		1990	
Ecuador	1990	14	Male	1	0.015445494		1990	
Ecuador	1990	15	Female	0	0.193598926	0.164667666	1990	0.835332334
Ecuador	1990	15	Female	1	0.02981224	0.007907052	1990	0.992092948
Ecuador	1990	15	Male	0	0.048180924		1990	
Ecuador	1990	15	Male	1	0.016763092		1990	
Ecuador	1990	16	Female	0	0.210881295	0.11986987	1990	0.88013013
Ecuador	1990	16	Female	1	0.044717367	0.011441648	1990	0.988558352
Ecuador	1990	16	Male	0	0.055864678		1990	
Ecuador	1990	16	Male	1	0.028066528		1990	
Ecuador	1990	17	Female	0	0.32201005	0.234089898	1990	0.765910102
Ecuador	1990	17	Female	1	0.070210092	0.027408303	1990	0.972591697
Ecuador	1990	17	Male	0	0.069711053		1990	
Ecuador	1990	17	Male	1	0.036564785		1990	
Ecuador	1990	18	Female	0	0.407263294	0.331176999	1990	0.668823001
Ecuador	1990	18	Female	1	0.101653399	0.052631579	1990	0.947368421
Ecuador	1990	18	Male	0	0.125161708		1990	
Ecuador	1990	18	Male	1	0.049651568		1990	
Ecuador	1990	19	Female	0	0.506618962	0.442798675	1990	0.557201325
Ecuador	1990	19	Female	1	0.142241379	0.097780444	1990	0.902219556
Ecuador	1990	19	Male	0	0.169144981		1990	
Ecuador	1990	19	Male	1	0.07697201		1990	
Ecuador	1990	20	Female	0	0.587336245	0.547334814	1990	0.452665186
Ecuador	1990	20	Female	1	0.183924086	0.139390168	1990	0.860609832
Ecuador	1990	20	Male	0	0.259435281		1990	
Ecuador	1990	20	Male	1	0.109178744		1990	
Ecuador	1990	21	Female	0	0.61288027	0.593278595	1990	0.406721405
Ecuador	1990	21	Female	1	0.22454844	0.175318761	1990	0.824681239
Ecuador	1990	21	Male	0	0.353287898		1990	
Ecuador	1990	21	Male	1	0.133556726		1990	
Ecuador	1990	22	Female	0	0.656698075	0.64816708	1990	0.35183292
Ecuador	1990	22	Female	1	0.284286285	0.262902514	1990	0.737097486
Ecuador	1990	22	Male	0	0.40942029		1990	
Ecuador	1990	22	Male	1	0.172261484		1990	
Ecuador	1990	23	Female	0	0.710515291	0.705475419	1990	0.294524581
Ecuador	1990	23	Female	1	0.340583292	0.311926606	1990	0.688073394
Ecuador	1990	23	Male	0	0.511849035		1990	
Ecuador	1990	23	Male	1	0.215517241		1990	
Ecuador	1990	24	Female	0	0.741680532	0.75	1990	0.25
Ecuador	1990	24	Female	1	0.405071119	0.379704301	1990	0.620295699
Ecuador	1990	24	Male	0	0.560394537		1990	
Ecuador	1990	24	Male	1	0.254632397		1990	
Ecuador	2001	12	Female	0	0.040462428	0.032597266	2000	0.967402734
Ecuador	2001	12	Female	1	0.007188568	0.001316251	2000	0.998683749
Ecuador	2001	12	Male	0	0.021706956		2000	
Ecuador	2001	12	Male	1	0.005413058		2000	
Ecuador	2001	13	Female	0	0.03590325	0.028355388	2000	0.971644612
Ecuador	2001	13	Female	1	0.006931742	0.002122323	2000	0.997877677
Ecuador	2001	13	Male	0	0.015675098		2000	
Ecuador	2001	13	Male	1	0.004401986		2000	
Ecuador	2001	14	Female	0	0.061827215	0.046434494	2000	0.953565506
Ecuador	2001	14	Female	1	0.00864	0.003846565	2000	0.996153435
Ecuador	2001	14	Male	0	0.018894137		2000	
Ecuador	2001	14	Male	1	0.004432912		2000	
Ecuador	2001	15	Female	0	0.180165289	0.086072358	2000	0.913927642
Ecuador	2001	15	Female	1	0.040905771	0.007193367	2000	0.992806633
Ecuador	2001	15	Male	0	0.038616442		2000	
Ecuador	2001	15	Male	1	0.021768049		2000	
Ecuador	2001	16	Female	0	0.277843369	0.177698976	2000	0.822301024
Ecuador	2001	16	Female	1	0.049929766	0.018812388	2000	0.981187612
Ecuador	2001	16	Male	0	0.054367026		2000	
Ecuador	2001	16	Male	1	0.021540118		2000	
Ecuador	2001	17	Female	0	0.401020588	0.296107099	2000	0.703892901
Ecuador	2001	17	Female	1	0.074651477	0.033503606	2000	0.966496394
Ecuador	2001	17	Male	0	0.091551724		2000	
Ecuador	2001	17	Male	1	0.028127428		2000	
Ecuador	2001	18	Female	0	0.4446767	0.392566267	2000	0.607433733
Ecuador	2001	18	Female	1	0.099259259	0.064770325	2000	0.935229675
Ecuador	2001	18	Male	0	0.131980352		2000	
Ecuador	2001	18	Male	1	0.036888379		2000	
Ecuador	2001	19	Female	0	0.52494929	0.490251886	2000	0.509748114
Ecuador	2001	19	Female	1	0.127203749	0.096277574	2000	0.903722426
Ecuador	2001	19	Male	0	0.198552506		2000	
Ecuador	2001	19	Male	1	0.0579479		2000	
Ecuador	2001	20	Female	0	0.596254853	0.5784634	2000	0.4215366
Ecuador	2001	20	Female	1	0.183308495	0.14251844	2000	0.85748156
Ecuador	2001	20	Male	0	0.286001895		2000	
Ecuador	2001	20	Male	1	0.106478873		2000	
Ecuador	2001	21	Female	0	0.642241888	0.6462188	2000	0.3537812
Ecuador	2001	21	Female	1	0.234321551	0.196498642	2000	0.803501358
Ecuador	2001	21	Male	0	0.390743995		2000	
Ecuador	2001	21	Male	1	0.140045917		2000	
Ecuador	2001	22	Female	0	0.673538028	0.684620674	2000	0.315379326
Ecuador	2001	22	Female	1	0.282093483	0.241068332	2000	0.758931668
Ecuador	2001	22	Male	0	0.45038866		2000	
Ecuador	2001	22	Male	1	0.182953711		2000	
Ecuador	2001	23	Female	0	0.711493767	0.728125345	2000	0.271874655
Ecuador	2001	23	Female	1	0.347205707	0.319450229	2000	0.680549771
Ecuador	2001	23	Male	0	0.530471362		2000	
Ecuador	2001	23	Male	1	0.237537928		2000	
Ecuador	2001	24	Female	0	0.734589624	0.748167415	2000	0.251832585
Ecuador	2001	24	Female	1	0.440763052	0.404888417	2000	0.595111583
Ecuador	2001	24	Male	0	0.576485758		2000	
Ecuador	2001	24	Male	1	0.299258475		2000	
Egypt	1992	12	Male	0	0		1990	
Egypt	1992	12	Male	1	0		1990	
Egypt	1992	13	Male	0	0		1990	
Egypt	1992	13	Male	1	0		1990	
Egypt	1992	14	Male	0	0		1990	
Egypt	1992	14	Male	1	0		1990	
Egypt	1992	15	Female	0		0.163214243	1990	0.836785757
Egypt	1992	15	Male	0	0.001232784		1990	
Egypt	1992	15	Male	1	0.002404694		1990	
Egypt	1992	16	Female	0		0.162961626	1990	0.837038374
Egypt	1992	16	Male	0	0		1990	
Egypt	1992	16	Male	1	0.002101615		1990	
Egypt	1992	17	Female	0		0.494529552	1990	0.505470448
Egypt	1992	17	Male	0	0.003679069		1990	
Egypt	1992	17	Male	1	0		1990	
Egypt	1992	18	Female	0		0.578349163	1990	0.421650837
Egypt	1992	18	Female	1		0	1990	1
Egypt	1992	18	Male	0	0.025796464		1990	
Egypt	1992	18	Male	1	0		1990	
Egypt	1992	19	Female	0		0.684025598	1990	0.315974402
Egypt	1992	19	Female	1		0.554704469	1990	0.445295531
Egypt	1992	19	Male	0	0.0571917		1990	
Egypt	1992	19	Male	1	0.01405834		1990	
Egypt	1992	20	Female	0		0.766227526	1990	0.233772474
Egypt	1992	20	Female	1		0.886170605	1990	0.113829395
Egypt	1992	20	Male	0	0.087539324		1990	
Egypt	1992	20	Male	1	0.016952903		1990	
Egypt	1992	21	Female	0		0.757038584	1990	0.242961416
Egypt	1992	21	Female	1		0.795259592	1990	0.204740408
Egypt	1992	21	Male	0	0.06699864		1990	
Egypt	1992	21	Male	1	0		1990	
Egypt	1992	22	Female	0		0.820316084	1990	0.179683916
Egypt	1992	22	Female	1		0.57666005	1990	0.42333995
Egypt	1992	22	Male	0	0.092720764		1990	
Egypt	1992	22	Male	1	0.015077607		1990	
Egypt	1992	23	Female	0		0.838714098	1990	0.161285902
Egypt	1992	23	Female	1		0.517367783	1990	0.482632217
Egypt	1992	23	Male	0	0.207678079		1990	
Egypt	1992	23	Male	1	0		1990	
Egypt	1992	24	Female	0		0.884591832	1990	0.115408168
Egypt	1992	24	Female	1		0.689903014	1990	0.310096986
Egypt	1992	24	Male	0	0.211600968		1990	
Egypt	1992	24	Male	1	0.061661646		1990	
Egypt	1995	15	Female	0		0.246053729	1990	0.753946271
Egypt	1995	15	Male	0	0.015691467		1990	
Egypt	1995	15	Male	1	0.010418928		1990	
Egypt	1995	16	Female	0		0.270528615	1990	0.729471385
Egypt	1995	16	Female	1		0	1990	1
Egypt	1995	16	Male	0	0.013970713		1990	
Egypt	1995	16	Male	1	0.005632483		1990	
Egypt	1995	17	Female	0		0.435942096	1990	0.564057904
Egypt	1995	17	Female	1		0.568825466	1990	0.431174534
Egypt	1995	17	Male	0	0.009183315		1990	
Egypt	1995	17	Male	1	0.004312323		1990	
Egypt	1995	18	Female	0		0.524642929	1990	0.475357071
Egypt	1995	18	Female	1		0.078567928	1990	0.921432072
Egypt	1995	18	Male	0	0.029707592		1990	
Egypt	1995	18	Male	1	0.001244895		1990	
Egypt	1995	19	Female	0		0.68154411	1990	0.31845589
Egypt	1995	19	Female	1		0.699631025	1990	0.300368975
Egypt	1995	19	Male	0	0.041571907		1990	
Egypt	1995	19	Male	1	0.004128345		1990	
Egypt	1995	20	Female	0		0.731742155	1990	0.268257845
Egypt	1995	20	Female	1		0.165690862	1990	0.834309138
Egypt	1995	20	Male	0	0.05774889		1990	
Egypt	1995	20	Male	1	0.017914893		1990	
Egypt	1995	21	Female	0		0.771539274	1990	0.228460726
Egypt	1995	21	Female	1		0.73149951	1990	0.26850049
Egypt	1995	21	Male	0	0.107507664		1990	
Egypt	1995	21	Male	1	0.05302975		1990	
Egypt	1995	22	Female	0		0.805435439	1990	0.194564561
Egypt	1995	22	Female	1		0.366013494	1990	0.633986506
Egypt	1995	22	Male	0	0.121973816		1990	
Egypt	1995	22	Male	1	0.06203896		1990	
Egypt	1995	23	Female	0		0.81438279	1990	0.18561721
Egypt	1995	23	Female	1			1990	
Egypt	1995	23	Male	0	0.172675787		1990	
Egypt	1995	23	Male	1	0.127326052		1990	
Egypt	1995	24	Female	0		0.832730338	1990	0.167269662
Egypt	1995	24	Female	1		0.409325793	1990	0.590674207
Egypt	1995	24	Male	0	0.230465477		1990	
Egypt	1995	24	Male	1	0.177515673		1990	
Egypt	1996	12	Female	0	0		1990	
Egypt	1996	12	Female	1	0		1990	
Egypt	1996	12	Male	0	0		1990	
Egypt	1996	12	Male	1	0		1990	
Egypt	1996	13	Female	0	0		1990	
Egypt	1996	13	Female	1	0		1990	
Egypt	1996	13	Male	0	0		1990	
Egypt	1996	13	Male	1	0		1990	
Egypt	1996	14	Female	0	0.0104512		1990	
Egypt	1996	14	Female	1	0.001192123		1990	
Egypt	1996	14	Male	0	0		1990	
Egypt	1996	14	Male	1	0		1990	
Egypt	1996	15	Female	0	0.017218748		1990	
Egypt	1996	15	Female	1	0.00120835		1990	
Egypt	1996	15	Male	0	0		1990	
Egypt	1996	15	Male	1	0		1990	
Egypt	1996	16	Female	0	0.10442553		1990	
Egypt	1996	16	Female	1	0.045153079		1990	
Egypt	1996	16	Male	0	0.005674154		1990	
Egypt	1996	16	Male	1	0.000672466		1990	
Egypt	1996	17	Female	0	0.184327599		1990	
Egypt	1996	17	Female	1	0.025469948		1990	
Egypt	1996	17	Male	0	0.008878863		1990	
Egypt	1996	17	Male	1	0.000634403		1990	
Egypt	1996	18	Female	0	0.264280558		1990	
Egypt	1996	18	Female	1	0.0112799		1990	
Egypt	1996	18	Male	0	0.025227109		1990	
Egypt	1996	18	Male	1	0.012697237		1990	
Egypt	1996	19	Female	0	0.343115364		1990	
Egypt	1996	19	Female	1	0.012263408		1990	
Egypt	1996	19	Male	0	0.036261156		1990	
Egypt	1996	19	Male	1	0.006671454		1990	
Egypt	1996	20	Female	0	0.541983178		1990	
Egypt	1996	20	Female	1	0.02331536		1990	
Egypt	1996	20	Male	0	0.066567431		1990	
Egypt	1996	20	Male	1	0.004143046		1990	
Egypt	1996	21	Female	0	0.541933053		1990	
Egypt	1996	21	Female	1	0.031781083		1990	
Egypt	1996	21	Male	0	0.084137158		1990	
Egypt	1996	21	Male	1	0.005983399		1990	
Egypt	1996	22	Female	0	0.624223934		1990	
Egypt	1996	22	Female	1	0.055474682		1990	
Egypt	1996	22	Male	0	0.127580687		1990	
Egypt	1996	22	Male	1	0.007284977		1990	
Egypt	1996	23	Female	0	0.664548595		1990	
Egypt	1996	23	Female	1	0.088065842		1990	
Egypt	1996	23	Male	0	0.173894898		1990	
Egypt	1996	23	Male	1	0.014981928		1990	
Egypt	1996	24	Female	0	0.716640522		1990	
Egypt	1996	24	Female	1	0.132191977		1990	
Egypt	1996	24	Male	0	0.230851755		1990	
Egypt	1996	24	Male	1	0.020355338		1990	
Egypt	2000	15	Female	0		0.205477492	2000	0.794522508
Egypt	2000	15	Female	1			2000	
Egypt	2000	15	Male	0	0.001154369		2000	
Egypt	2000	15	Male	1	0.008909618		2000	
Egypt	2000	16	Female	0		0.245918786	2000	0.754081214
Egypt	2000	16	Female	1		0	2000	1
Egypt	2000	16	Male	0	0.004446146		2000	
Egypt	2000	16	Male	1	0.002532816		2000	
Egypt	2000	17	Female	0		0.32176265	2000	0.67823735
Egypt	2000	17	Female	1		0	2000	1
Egypt	2000	17	Male	0	0.012369694		2000	
Egypt	2000	17	Male	1	0.002241685		2000	
Egypt	2000	18	Female	0		0.536527533	2000	0.463472467
Egypt	2000	18	Female	1		0	2000	1
Egypt	2000	18	Male	0	0.012820024		2000	
Egypt	2000	18	Male	1	0.004139386		2000	
Egypt	2000	19	Female	0		0.586014893	2000	0.413985107
Egypt	2000	19	Female	1		0.625711474	2000	0.374288526
Egypt	2000	19	Male	0	0.028970035		2000	
Egypt	2000	19	Male	1	0		2000	
Egypt	2000	20	Female	0		0.696547642	2000	0.303452358
Egypt	2000	20	Female	1		0.502787037	2000	0.497212963
Egypt	2000	20	Male	0	0.031022832		2000	
Egypt	2000	20	Male	1	0.003347387		2000	
Egypt	2000	21	Female	0		0.754865806	2000	0.245134194
Egypt	2000	21	Female	1		0.424317255	2000	0.575682745
Egypt	2000	21	Male	0	0.085009302		2000	
Egypt	2000	21	Male	1	0.003182239		2000	
Egypt	2000	22	Female	0		0.806703133	2000	0.193296867
Egypt	2000	22	Female	1		0.58007652	2000	0.41992348
Egypt	2000	22	Male	0	0.107741804		2000	
Egypt	2000	22	Male	1	0		2000	
Egypt	2000	23	Female	0		0.821921317	2000	0.178078683
Egypt	2000	23	Female	1		0.799196395	2000	0.200803605
Egypt	2000	23	Male	0	0.17282855		2000	
Egypt	2000	23	Male	1	0		2000	
Egypt	2000	24	Female	0		0.884443311	2000	0.115556689
Egypt	2000	24	Female	1			2000	
Egypt	2000	24	Male	0	0.215418548		2000	
Egypt	2000	24	Male	1	0		2000	
Ethiopia	2000	12	Female	0		0.626171778	2000	0.373828222
Ethiopia	2000	12	Female	1			2000	
Ethiopia	2000	13	Female	0	0.686174034	0.397048858	2000	0.602951142
Ethiopia	2000	13	Female	1	0	0	2000	1
Ethiopia	2000	14	Female	0			2000	
Ethiopia	2000	14	Female	1			2000	
Ethiopia	2000	15	Female	0	0.167174795	0.019236103	2000	0.980763897
Ethiopia	2000	15	Female	1	0.015012383	0.008252324	2000	0.991747676
Ethiopia	2000	16	Female	0	0.331791125	0.057891561	2000	0.942108439
Ethiopia	2000	16	Female	1	0.0360654	0.008305868	2000	0.991694132
Ethiopia	2000	17	Female	0	0.38870435	0.175225403	2000	0.824774597
Ethiopia	2000	17	Female	1	0.10945599	0.022164216	2000	0.977835784
Ethiopia	2000	18	Female	0	0.530793226	0.281458337	2000	0.718541663
Ethiopia	2000	18	Female	1	0.118985532	0.027251278	2000	0.972748722
Ethiopia	2000	19	Female	0	0.62627805	0.4247127	2000	0.5752873
Ethiopia	2000	19	Female	1	0.047178677	0.044647173	2000	0.955352827
Ethiopia	2000	20	Female	0	0.7431145	0.56894232	2000	0.43105768
Ethiopia	2000	20	Female	1	0.156834851	0.097887094	2000	0.902112906
Ethiopia	2000	21	Female	0	0.697046752	0.616791927	2000	0.383208073
Ethiopia	2000	21	Female	1	0.095057698	0.066905827	2000	0.933094173
Ethiopia	2000	22	Female	0	0.779130195	0.642585709	2000	0.357414291
Ethiopia	2000	22	Female	1	0.045838418	0.027294523	2000	0.972705477
Ethiopia	2000	23	Female	0	0.815020624	0.744287422	2000	0.255712578
Ethiopia	2000	23	Female	1	0.171477994	0.159872549	2000	0.840127451
Ethiopia	2000	24	Female	0	0.84771364	0.772448135	2000	0.227551865
Ethiopia	2000	24	Female	1	0.117673508	0.190245796	2000	0.809754204
France	1962	12	Female	0	0.000974564		1970	
France	1962	12	Male	0	0.00014175		1970	
France	1962	13	Female	0	0.00081837		1970	
France	1962	13	Male	0	0.000276485		1970	
France	1962	14	Female	0	0.003076166		1970	
France	1962	14	Female	1	0.004615011		1970	
France	1962	14	Male	0	0.00031101		1970	
France	1962	14	Male	1	0.000258287		1970	
France	1962	15	Female	0	0.01177639		1970	
France	1962	15	Female	1	0.004468836		1970	
France	1962	15	Male	0	0.000316456		1970	
France	1962	15	Male	1	0.000434783		1970	
France	1962	16	Female	0	0.027874081		1970	
France	1962	16	Female	1	0.005685856		1970	
France	1962	16	Male	0	0.000233263		1970	
France	1962	16	Male	1	0		1970	
France	1962	17	Female	0	0.065564615		1970	
France	1962	17	Female	1	0.006641689		1970	
France	1962	17	Male	0	0.004693399		1970	
France	1962	17	Male	1	0.002060697		1970	
France	1962	18	Female	0	0.135318507		1970	
France	1962	18	Female	1	0.007397959		1970	
France	1962	18	Male	0	0.01876005		1970	
France	1962	18	Male	1	0.003609178		1970	
France	1962	19	Female	0	0.227999282		1970	
France	1962	19	Female	1	0.011627907		1970	
France	1962	19	Male	0	0.042835157		1970	
France	1962	19	Male	1	0.00789266		1970	
France	1962	20	Female	0	0.330973284		1970	
France	1962	20	Female	1	0.026603001		1970	
France	1962	20	Male	0	0.074729428		1970	
France	1962	20	Male	1	0.012719564		1970	
France	1962	21	Female	0	0.470863065		1970	
France	1962	21	Female	1	0.065450644		1970	
France	1962	21	Male	0	0.114528018		1970	
France	1962	21	Male	1	0.027602524		1970	
France	1962	22	Female	0	0.565493497		1970	
France	1962	22	Female	1	0.092621664		1970	
France	1962	22	Male	0	0.19457805		1970	
France	1962	22	Male	1	0.074688797		1970	
France	1962	23	Female	0	0.65920525		1970	
France	1962	23	Female	1	0.15776699		1970	
France	1962	23	Male	0	0.325593171		1970	
France	1962	23	Male	1	0.107923497		1970	
France	1962	24	Female	0	0.734227992		1970	
France	1962	24	Female	1	0.219047619		1970	
France	1962	24	Male	0	0.454789061		1970	
France	1962	24	Male	1	0.170385396		1970	
France	1968	12	Female	0	0		1970	
France	1968	12	Female	1	0		1970	
France	1968	12	Male	0	0		1970	
France	1968	12	Male	1	0		1970	
France	1968	13	Female	0	0		1970	
France	1968	13	Female	1	0		1970	
France	1968	13	Male	0	0		1970	
France	1968	13	Male	1	0		1970	
France	1968	14	Female	0	0.00619469		1970	
France	1968	14	Female	1	0.002468876		1970	
France	1968	14	Male	0	0		1970	
France	1968	14	Male	1	5.39986E-05		1970	
France	1968	15	Female	0	0.01119776		1970	
France	1968	15	Female	1	0.001609788		1970	
France	1968	15	Male	0	0.000276932		1970	
France	1968	15	Male	1	0.000285185		1970	
France	1968	16	Female	0	0.026315789		1970	
France	1968	16	Female	1	0.002308047		1970	
France	1968	16	Male	0	0.00010636		1970	
France	1968	16	Male	1	0.00017135		1970	
France	1968	17	Female	0	0.064860272		1970	
France	1968	17	Female	1	0.003210273		1970	
France	1968	17	Male	0	0.004966213		1970	
France	1968	17	Male	1	0.001347988		1970	
France	1968	18	Female	0	0.138400454		1970	
France	1968	18	Female	1	0.006050243		1970	
France	1968	18	Male	0	0.016970669		1970	
France	1968	18	Male	1	0.002084202		1970	
France	1968	19	Female	0	0.244716005		1970	
France	1968	19	Female	1	0.014135626		1970	
France	1968	19	Male	0	0.043054234		1970	
France	1968	19	Male	1	0.005526898		1970	
France	1968	20	Female	0	0.374884473		1970	
France	1968	20	Female	1	0.032572383		1970	
France	1968	20	Male	0	0.09583726		1970	
France	1968	20	Male	1	0.014442916		1970	
France	1968	21	Female	0	0.52354091		1970	
France	1968	21	Female	1	0.062978723		1970	
France	1968	21	Male	0	0.208832944		1970	
France	1968	21	Male	1	0.03812601		1970	
France	1968	22	Female	0	0.629391183		1970	
France	1968	22	Female	1	0.132330827		1970	
France	1968	22	Male	0	0.349156478		1970	
France	1968	22	Male	1	0.09494001		1970	
France	1968	23	Female	0	0.719382359		1970	
France	1968	23	Female	1	0.182819383		1970	
France	1968	23	Male	0	0.489297706		1970	
France	1968	23	Male	1	0.174122505		1970	
France	1968	24	Female	0	0.770745526		1970	
France	1968	24	Female	1	0.254518072		1970	
France	1968	24	Male	0	0.579349517		1970	
France	1968	24	Male	1	0.225806452		1970	
France	1975	12	Female	0	0		1970	
France	1975	12	Male	0	0		1970	
France	1975	13	Female	0	0		1970	
France	1975	13	Male	0	0		1970	
France	1975	14	Female	0	0.002898		1970	
France	1975	14	Male	0	0.00018229		1970	
France	1975	15	Female	0	0.005538699		1970	
France	1975	15	Male	0	0.00041713		1970	
France	1975	16	Female	0	0.035184686		1970	
France	1975	16	Female	1	0.003080715		1970	
France	1975	16	Male	0	0.000325415		1970	
France	1975	16	Male	1	0.000476758		1970	
France	1975	17	Female	0	0.100341797		1970	
France	1975	17	Female	1	0.005228443		1970	
France	1975	17	Male	0	0.008615567		1970	
France	1975	17	Male	1	0.002117896		1970	
France	1975	18	Female	0	0.181426916		1970	
France	1975	18	Female	1	0.009242355		1970	
France	1975	18	Male	0	0.020008699		1970	
France	1975	18	Male	1	0.003655616		1970	
France	1975	19	Female	0	0.303808444		1970	
France	1975	19	Female	1	0.024693432		1970	
France	1975	19	Male	0	0.051509313		1970	
France	1975	19	Male	1	0.006485318		1970	
France	1975	20	Female	0	0.417675689		1970	
France	1975	20	Female	1	0.048918387		1970	
France	1975	20	Male	0	0.113531975		1970	
France	1975	20	Male	1	0.014572384		1970	
France	1975	21	Female	0	0.532143261		1970	
France	1975	21	Female	1	0.089297887		1970	
France	1975	21	Male	0	0.224367919		1970	
France	1975	21	Male	1	0.033715013		1970	
France	1975	22	Female	0	0.633231691		1970	
France	1975	22	Female	1	0.151471298		1970	
France	1975	22	Male	0	0.355613135		1970	
France	1975	22	Male	1	0.07278481		1970	
France	1975	23	Female	0	0.700561798		1970	
France	1975	23	Female	1	0.205014749		1970	
France	1975	23	Male	0	0.480580762		1970	
France	1975	23	Male	1	0.134238311		1970	
France	1975	24	Female	0	0.755579431		1970	
France	1975	24	Female	1	0.280583614		1970	
France	1975	24	Male	0	0.574179743		1970	
France	1975	24	Male	1	0.192634561		1970	
France	1982	12	Female	0	0		1980	
France	1982	12	Female	1	0		1980	
France	1982	12	Male	0	0		1980	
France	1982	12	Male	1	0		1980	
France	1982	13	Female	0	0		1980	
France	1982	13	Female	1	0		1980	
France	1982	13	Male	0	0		1980	
France	1982	13	Male	1	0		1980	
France	1982	14	Female	0	0.042553191		1980	
France	1982	14	Female	1	0.001212918		1980	
France	1982	14	Male	0	0		1980	
France	1982	14	Male	1	0		1980	
France	1982	15	Female	0	0.070247934		1980	
France	1982	15	Female	1	0.001413214		1980	
France	1982	15	Male	0	0		1980	
France	1982	15	Male	1	0		1980	
