"country"	"YEAR"	"AGE"	"SEX"	"prop_childless_att"	"prop_school"
"Jamaica"	"2001"	"22"	"Female"	"0.6978257899"	"0.2865673679"
"Jamaica"	"2001"	"23"	"Female"	"0.6730626209"	"0.2043414801"
"Jamaica"	"2001"	"24"	"Female"	"0.6048971766"	"0.1639532324"
"Jordan"	"2004"	"12"	"Female"	"1"	"0.9781357883"
"Jordan"	"2004"	"13"	"Female"	"1"	"0.9669494521"
"Jordan"	"2004"	"14"	"Female"	"1"	"0.948044895"
"Jordan"	"2004"	"15"	"Female"	"0.9994042891"	"0.908041832"
"Jordan"	"2004"	"16"	"Female"	"0.9995685005"	"0.8567467652"
"Jordan"	"2004"	"17"	"Female"	"0.9973595775"	"0.7592491343"
"Jordan"	"2004"	"18"	"Female"	"0.9979818365"	"0.5449046921"
"Jordan"	"2004"	"19"	"Female"	"0.9957578095"	"0.4834980421"
"Jordan"	"2004"	"20"	"Female"	"0.9926233287"	"0.3851891316"
"Jordan"	"2004"	"21"	"Female"	"0.9824671259"	"0.3076478521"
"Jordan"	"2004"	"22"	"Female"	"0.9591549296"	"0.1355220462"
"Jordan"	"2004"	"23"	"Female"	"0.9734748011"	"0.0761308562"
"Jordan"	"2004"	"24"	"Female"	"0.9151785714"	"0.0456956344"
"Kenya"	"1999"	"12"	"Female"	"0.9534317792"	"0.8398439314"
"Kenya"	"1999"	"13"	"Female"	"0.9515476116"	"0.8427986563"
"Kenya"	"1999"	"14"	"Female"	"0.9450838996"	"0.8001997448"
"Kenya"	"1999"	"15"	"Female"	"0.9421427"	"0.7203909139"
"Kenya"	"1999"	"16"	"Female"	"0.9303666336"	"0.6359782297"
"Kenya"	"1999"	"17"	"Female"	"0.9073493556"	"0.5268534377"
"Kenya"	"1999"	"18"	"Female"	"0.8690932312"	"0.3509243697"
"Kenya"	"1999"	"19"	"Female"	"0.8341194969"	"0.2646324549"
"Kenya"	"1999"	"20"	"Female"	"0.7670623145"	"0.1362648471"
"Kenya"	"1999"	"21"	"Female"	"0.7375328084"	"0.1105228806"
"Kenya"	"1999"	"22"	"Female"	"0.6710775047"	"0.0719043088"
"Kenya"	"1999"	"23"	"Female"	"0.671388102"	"0.0529156049"
"Kenya"	"1999"	"24"	"Female"	"0.5237113402"	"0.0369411227"
"Kyrgyz Republic"	"1999"	"12"	"Female"	"."	"0.9877701458"
"Kyrgyz Republic"	"1999"	"13"	"Female"	"."	"0.9842951059"
"Kyrgyz Republic"	"1999"	"14"	"Female"	"."	"0.9762767113"
"Kyrgyz Republic"	"1999"	"15"	"Female"	"0.9979575163"	"0.9377513886"
"Kyrgyz Republic"	"1999"	"16"	"Female"	"0.9997588618"	"0.8451192174"
"Kyrgyz Republic"	"1999"	"17"	"Female"	"0.9974160207"	"0.5609857113"
"Kyrgyz Republic"	"1999"	"18"	"Female"	"0.9897907095"	"0.4113817724"
"Kyrgyz Republic"	"1999"	"19"	"Female"	"0.9546525324"	"0.3665803109"
"Kyrgyz Republic"	"1999"	"20"	"Female"	"0.9210526316"	"0.2791008235"
"Kyrgyz Republic"	"1999"	"21"	"Female"	"0.8498871332"	"0.2049976863"
"Kyrgyz Republic"	"1999"	"22"	"Female"	"0.8003696858"	"0.1298296136"
"Kyrgyz Republic"	"1999"	"23"	"Female"	"0.7302798982"	"0.0930177515"
"Kyrgyz Republic"	"1999"	"24"	"Female"	"0.6784565916"	"0.0779448622"
"Cambodia"	"1998"	"12"	"Female"	"."	"0.7463621183"
"Cambodia"	"1998"	"13"	"Female"	"."	"0.7096072662"
"Cambodia"	"1998"	"14"	"Female"	"."	"0.6448854146"
"Cambodia"	"1998"	"15"	"Female"	"0.9927156177"	"0.4871194379"
"Cambodia"	"1998"	"16"	"Female"	"0.9912408759"	"0.3703203136"
"Cambodia"	"1998"	"17"	"Female"	"0.9850547104"	"0.2600277585"
"Cambodia"	"1998"	"18"	"Female"	"0.9766774309"	"0.1868588669"
"Cambodia"	"1998"	"19"	"Female"	"0.9462528388"	"0.1381510144"
"Cambodia"	"1998"	"20"	"Female"	"0.8575757576"	"0.071746929"
"Cambodia"	"1998"	"21"	"Female"	"0.7830188679"	"0.0623071271"
"Cambodia"	"1998"	"22"	"Female"	"0.7493036212"	"0.049252298"
"Cambodia"	"1998"	"23"	"Female"	"0.6377245509"	"0.0421823693"
"Cambodia"	"1998"	"24"	"Female"	"0.5862068966"	"0.0403134083"
"Kazakhstan"	"1999"	"12"	"Female"	"."	"0.9966231444"
"Kazakhstan"	"1999"	"13"	"Female"	"."	"0.9895503407"
"Kazakhstan"	"1999"	"14"	"Female"	"."	"0.9908179051"
"Kazakhstan"	"1999"	"15"	"Female"	"1"	"0.986370022"
"Kazakhstan"	"1999"	"16"	"Female"	"0.9978020474"	"0.9854543451"
"Kazakhstan"	"1999"	"17"	"Female"	"1"	"0.8122807187"
"Kazakhstan"	"1999"	"18"	"Female"	"0.9805533861"	"0.5238655762"
"Kazakhstan"	"1999"	"19"	"Female"	"0.9040029335"	"0.4324326531"
"Kazakhstan"	"1999"	"20"	"Female"	"0.8151196793"	"0.3111193814"
"Kazakhstan"	"1999"	"21"	"Female"	"0.9387934746"	"0.2539470709"
"Kazakhstan"	"1999"	"22"	"Female"	"0.9389662094"	"0.1476320386"
"Kazakhstan"	"1999"	"23"	"Female"	"0.5898664904"	"0.069041715"
"Kazakhstan"	"1999"	"24"	"Female"	"1"	"0.0491380712"
"Lesotho"	"2004"	"12"	"Female"	"."	"0.9679832034"
"Lesotho"	"2004"	"13"	"Female"	"."	"0.9432061442"
"Lesotho"	"2004"	"14"	"Female"	"."	"0.9051556053"
"Lesotho"	"2004"	"15"	"Female"	"1"	"0.8024282562"
"Lesotho"	"2004"	"16"	"Female"	"0.9963988419"	"0.6967208707"
"Lesotho"	"2004"	"17"	"Female"	"0.9779971699"	"0.5986272511"
"Lesotho"	"2004"	"18"	"Female"	"0.9656643421"	"0.4101271055"
"Lesotho"	"2004"	"19"	"Female"	"0.892222497"	"0.2887322446"
"Lesotho"	"2004"	"20"	"Female"	"0.8835049234"	"0.2179354772"
"Lesotho"	"2004"	"21"	"Female"	"0.8893442692"	"0.1583592859"
"Lesotho"	"2004"	"22"	"Female"	"0.7915128305"	"0.0820011891"
"Lesotho"	"2004"	"23"	"Female"	"0.942186828"	"0.0799567433"
"Lesotho"	"2004"	"24"	"Female"	"0.6073824903"	"0.0827593616"
"Morocco"	"2003"	"12"	"Female"	"."	"0.7701034598"
"Morocco"	"2003"	"13"	"Female"	"."	"0.6538886237"
"Morocco"	"2003"	"14"	"Female"	"."	"0.6057770028"
"Morocco"	"2003"	"15"	"Female"	"1"	"0.506612514"
"Morocco"	"2003"	"16"	"Female"	"0.996925167"	"0.446191211"
"Morocco"	"2003"	"17"	"Female"	"0.9949591536"	"0.3597958439"
"Morocco"	"2003"	"18"	"Female"	"0.9928695884"	"0.3009730432"
"Morocco"	"2003"	"19"	"Female"	"0.9742143118"	"0.2536305648"
"Morocco"	"2003"	"20"	"Female"	"0.9821651253"	"0.1907738755"
"Morocco"	"2003"	"21"	"Female"	"0.9574165265"	"0.1806169292"
"Morocco"	"2003"	"22"	"Female"	"0.7659254145"	"0.1273698734"
"Morocco"	"2003"	"23"	"Female"	"0.6902842582"	"0.1275268044"
"Morocco"	"2003"	"24"	"Female"	"0.5957502793"	"0.1167127868"
"Madagascar"	"2003"	"12"	"Female"	"."	"0.750139617"
"Madagascar"	"2003"	"13"	"Female"	"."	"0.7262225901"
"Madagascar"	"2003"	"14"	"Female"	"."	"0.5753825886"
"Madagascar"	"2003"	"15"	"Female"	"1"	"0.4632422101"
"Madagascar"	"2003"	"16"	"Female"	"1"	"0.3338487218"
"Madagascar"	"2003"	"17"	"Female"	"1"	"0.2365167208"
"Madagascar"	"2003"	"18"	"Female"	"0.980932839"	"0.1338775236"
"Madagascar"	"2003"	"19"	"Female"	"0.9962282969"	"0.1780742479"
"Madagascar"	"2003"	"20"	"Female"	"1"	"0.070151981"
"Madagascar"	"2003"	"21"	"Female"	"0.9540998155"	"0.0973666233"
"Madagascar"	"2003"	"22"	"Female"	"0.9979932748"	"0.0851271309"
"Madagascar"	"2003"	"23"	"Female"	"0.8942497663"	"0.0409369509"
"Madagascar"	"2003"	"24"	"Female"	"0.7578541839"	"0.0369442086"
"Mali"	"1998"	"12"	"Female"	"1"	"0.2689112696"
"Mali"	"1998"	"13"	"Female"	"0.9943559097"	"0.2831625458"
"Mali"	"1998"	"14"	"Female"	"0.9947432268"	"0.2214362464"
"Mali"	"1998"	"15"	"Female"	"0.9862511457"	"0.1652404392"
"Mali"	"1998"	"16"	"Female"	"0.9773423148"	"0.1482389252"
"Mali"	"1998"	"17"	"Female"	"0.9544715447"	"0.1266865795"
"Mali"	"1998"	"18"	"Female"	"0.924205379"	"0.0893078099"
"Mali"	"1998"	"19"	"Female"	"0.8856088561"	"0.1190162495"
"Mali"	"1998"	"20"	"Female"	"0.8319526627"	"0.0557351098"
"Mali"	"1998"	"21"	"Female"	"0.8223938224"	"0.0914548023"
"Mali"	"1998"	"22"	"Female"	"0.7735507246"	"0.0606526755"
"Mali"	"1998"	"23"	"Female"	"0.7392290249"	"0.0715909091"
"Mali"	"1998"	"24"	"Female"	"0.7306501548"	"0.0596270999"
"Mongolia"	"2000"	"12"	"Female"	"1"	"0.9100126743"
"Mongolia"	"2000"	"13"	"Female"	"1"	"0.8831087433"
"Mongolia"	"2000"	"14"	"Female"	"1"	"0.8593181066"
"Mongolia"	"2000"	"15"	"Female"	"0.9946855624"	"0.7956307259"
"Mongolia"	"2000"	"16"	"Female"	"0.9888765295"	"0.6764484575"
"Mongolia"	"2000"	"17"	"Female"	"0.98203125"	"0.4792212654"
"Mongolia"	"2000"	"18"	"Female"	"0.9731958763"	"0.3647987965"
"Mongolia"	"2000"	"19"	"Female"	"0.9551020408"	"0.3688370342"
"Mongolia"	"2000"	"20"	"Female"	"0.912364946"	"0.3157695224"
"Mongolia"	"2000"	"21"	"Female"	"0.8666666667"	"0.2655389457"
"Mongolia"	"2000"	"22"	"Female"	"0.7911832947"	"0.1726071286"
"Mongolia"	"2000"	"23"	"Female"	"0.7663230241"	"0.1205468103"
"Mongolia"	"2000"	"24"	"Female"	"0.7073170732"	"0.089208007"
"Malawi"	"2008"	"12"	"Female"	"0.997212266"	"0.8411590643"
"Malawi"	"2008"	"13"	"Female"	"0.996432096"	"0.8207476636"
"Malawi"	"2008"	"14"	"Female"	"0.9926886259"	"0.7759387063"
"Malawi"	"2008"	"15"	"Female"	"0.9767824497"	"0.697037273"
"Malawi"	"2008"	"16"	"Female"	"0.9615162371"	"0.6097526601"
"Malawi"	"2008"	"17"	"Female"	"0.907000511"	"0.4868562899"
"Malawi"	"2008"	"18"	"Female"	"0.8612141323"	"0.3527265216"
"Malawi"	"2008"	"19"	"Female"	"0.7832061069"	"0.2639213474"
"Malawi"	"2008"	"20"	"Female"	"0.7887323944"	"0.1331915958"
"Malawi"	"2008"	"21"	"Female"	"0.7516014235"	"0.1070231566"
"Malawi"	"2008"	"22"	"Female"	"0.7037037037"	"0.0616012168"
"Malawi"	"2008"	"23"	"Female"	"0.6612641815"	"0.0467459656"
"Malawi"	"2008"	"24"	"Female"	"0.6"	"0.0346937253"
"Mexico"	"2000"	"12"	"Female"	"0.9998629815"	"0.9240533625"
"Mexico"	"2000"	"13"	"Female"	"0.9998327981"	"0.8559616086"
"Mexico"	"2000"	"14"	"Female"	"0.9995616373"	"0.7803297184"
"Mexico"	"2000"	"15"	"Female"	"0.9989533347"	"0.6549096734"
"Mexico"	"2000"	"16"	"Female"	"0.9965105636"	"0.5458809369"
"Mexico"	"2000"	"17"	"Female"	"0.9902082602"	"0.4588104493"
"Mexico"	"2000"	"18"	"Female"	"0.9780205787"	"0.3495518268"
"Mexico"	"2000"	"19"	"Female"	"0.9633710418"	"0.2917941909"
"Mexico"	"2000"	"20"	"Female"	"0.9382368748"	"0.2415665081"
"Mexico"	"2000"	"21"	"Female"	"0.9193065676"	"0.2234836735"
"Mexico"	"2000"	"22"	"Female"	"0.886564654"	"0.1665592397"
"Mexico"	"2000"	"23"	"Female"	"0.8369334324"	"0.1223065025"
"Mexico"	"2000"	"24"	"Female"	"0.7802276629"	"0.091126986"
"Malaysia"	"2000"	"12"	"Female"	"1"	"0.9528840059"
"Malaysia"	"2000"	"13"	"Female"	"0.9995420197"	"0.9405556752"
"Malaysia"	"2000"	"14"	"Female"	"0.9993063584"	"0.9221748401"
"Malaysia"	"2000"	"15"	"Female"	"0.9985981308"	"0.8989708045"
"Malaysia"	"2000"	"16"	"Female"	"0.9962172386"	"0.8531581374"
"Malaysia"	"2000"	"17"	"Female"	"0.9922103213"	"0.7328734539"
"Malaysia"	"2000"	"18"	"Female"	"0.9955406912"	"0.4539473684"
"Malaysia"	"2000"	"19"	"Female"	"0.9840425532"	"0.3487016428"
"Malaysia"	"2000"	"20"	"Female"	"0.9919354839"	"0.2302387268"
"Malaysia"	"2000"	"21"	"Female"	"0.9905511811"	"0.1822617681"
"Malaysia"	"2000"	"22"	"Female"	"0.9889624724"	"0.1302847282"
"Malaysia"	"2000"	"23"	"Female"	"0.9807073955"	"0.0899363794"
"Malaysia"	"2000"	"24"	"Female"	"0.9492753623"	"0.0391600454"
"Mozambique"	"2003"	"12"	"Female"	"."	"0.7241114865"
"Mozambique"	"2003"	"13"	"Female"	"."	"0.7314033375"
"Mozambique"	"2003"	"14"	"Female"	"."	"0.6980309307"
"Mozambique"	"2003"	"15"	"Female"	"0.9853624207"	"0.6132990471"
"Mozambique"	"2003"	"16"	"Female"	"0.977300762"	"0.5148746429"
"Mozambique"	"2003"	"17"	"Female"	"0.9333173044"	"0.4301728895"
"Mozambique"	"2003"	"18"	"Female"	"0.7933430072"	"0.2723804447"
"Mozambique"	"2003"	"19"	"Female"	"0.7587628914"	"0.2200403167"
"Mozambique"	"2003"	"20"	"Female"	"0.5661759358"	"0.1374066308"
"Mozambique"	"2003"	"21"	"Female"	"0.5426440706"	"0.1680214118"
"Mozambique"	"2003"	"22"	"Female"	"0.3692006381"	"0.1066260106"
"Mozambique"	"2003"	"23"	"Female"	"0.4779977952"	"0.0936166984"
"Mozambique"	"2003"	"24"	"Female"	"0.3789620088"	"0.0732986887"
"Namibia"	"2000"	"12"	"Female"	"."	"0.9281341827"
"Namibia"	"2000"	"13"	"Female"	"."	"0.9179421318"
"Namibia"	"2000"	"14"	"Female"	"."	"0.909818083"
"Namibia"	"2000"	"15"	"Female"	"1"	"0.8964515407"
"Namibia"	"2000"	"16"	"Female"	"0.9966356857"	"0.8189897345"
"Namibia"	"2000"	"17"	"Female"	"0.9570477965"	"0.6948615494"
"Namibia"	"2000"	"18"	"Female"	"0.9163196829"	"0.5250853085"
"Namibia"	"2000"	"19"	"Female"	"0.9555505161"	"0.389462933"
"Namibia"	"2000"	"20"	"Female"	"0.8504702037"	"0.2673711174"
"Namibia"	"2000"	"21"	"Female"	"0.6772852483"	"0.2270088128"
"Namibia"	"2000"	"22"	"Female"	"0.6706830285"	"0.1165122746"
"Namibia"	"2000"	"23"	"Female"	"0.5669633572"	"0.0967671939"
"Namibia"	"2000"	"24"	"Female"	"0.6228858475"	"0.0589306646"
"Niger"	"2006"	"12"	"Female"	"."	"0.3074853562"
"Niger"	"2006"	"13"	"Female"	"."	"0.243466445"
"Niger"	"2006"	"14"	"Female"	"."	"0.2441495876"
"Niger"	"2006"	"15"	"Female"	"0.9970692032"	"0.1385446904"
"Niger"	"2006"	"16"	"Female"	"1"	"0.1008005515"
"Niger"	"2006"	"17"	"Female"	"0.9966244926"	"0.1070459797"
"Niger"	"2006"	"18"	"Female"	"0.9337528211"	"0.0613078092"
"Niger"	"2006"	"19"	"Female"	"0.9707856494"	"0.0744430183"
"Niger"	"2006"	"20"	"Female"	"0.9236934415"	"0.0243309995"
"Niger"	"2006"	"21"	"Female"	"0.9810383009"	"0.0570169395"
"Niger"	"2006"	"22"	"Female"	"0.920098661"	"0.0201648279"
"Niger"	"2006"	"23"	"Female"	"1"	"0.0200862611"
"Niger"	"2006"	"24"	"Female"	"0.8417344612"	"0.0096358337"
"Nigeria"	"2003"	"12"	"Female"	"."	"0.6851444716"
"Nigeria"	"2003"	"13"	"Female"	"."	"0.7118498232"
"Nigeria"	"2003"	"14"	"Female"	"."	"0.7642071812"
"Nigeria"	"2003"	"15"	"Female"	"0.9970683864"	"0.5799293215"
"Nigeria"	"2003"	"16"	"Female"	"1"	"0.5722361718"
"Nigeria"	"2003"	"17"	"Female"	"0.9846037708"	"0.4400362426"
"Nigeria"	"2003"	"18"	"Female"	"0.965244309"	"0.4057061786"
"Nigeria"	"2003"	"19"	"Female"	"0.9013891925"	"0.3636274917"
"Nigeria"	"2003"	"20"	"Female"	"0.9090407082"	"0.1699522044"
"Nigeria"	"2003"	"21"	"Female"	"0.8734383801"	"0.1936957049"
"Nigeria"	"2003"	"22"	"Female"	"0.8890904735"	"0.1855298661"
"Nigeria"	"2003"	"23"	"Female"	"0.6631098775"	"0.1513625596"
"Nigeria"	"2003"	"24"	"Female"	"0.5477939367"	"0.1630245791"
"Nicaragua"	"2001"	"12"	"Female"	"."	"0.8621187072"
"Nicaragua"	"2001"	"13"	"Female"	"."	"0.8055986417"
"Nicaragua"	"2001"	"14"	"Female"	"."	"0.7065309121"
"Nicaragua"	"2001"	"15"	"Female"	"0.9888216769"	"0.6425428519"
"Nicaragua"	"2001"	"16"	"Female"	"0.9774916584"	"0.6097148765"
"Nicaragua"	"2001"	"17"	"Female"	"0.9651109144"	"0.508887519"
"Nicaragua"	"2001"	"18"	"Female"	"0.9488708246"	"0.3956588359"
"Nicaragua"	"2001"	"19"	"Female"	"0.9107365907"	"0.2997860563"
"Nicaragua"	"2001"	"20"	"Female"	"0.8124658384"	"0.335461798"
"Nicaragua"	"2001"	"21"	"Female"	"0.8476353732"	"0.29092447"
"Nicaragua"	"2001"	"22"	"Female"	"0.7312005047"	"0.2289779385"
"Nicaragua"	"2001"	"23"	"Female"	"0.6037921477"	"0.1521758634"
"Nicaragua"	"2001"	"24"	"Female"	"0.3427529758"	"0.1346537837"
"Panama"	"2000"	"12"	"Female"	"1"	"0.9384110787"
"Panama"	"2000"	"13"	"Female"	"0.9982661465"	"0.8993263473"
"Panama"	"2000"	"14"	"Female"	"0.997820401"	"0.8321065545"
"Panama"	"2000"	"15"	"Female"	"0.9931640625"	"0.7753701697"
"Panama"	"2000"	"16"	"Female"	"0.9812568908"	"0.7127699886"
"Panama"	"2000"	"17"	"Female"	"0.9597839136"	"0.6396596374"
"Panama"	"2000"	"18"	"Female"	"0.9431438127"	"0.4783275796"
"Panama"	"2000"	"19"	"Female"	"0.8826868496"	"0.4177693762"
"Panama"	"2000"	"20"	"Female"	"0.8514739229"	"0.3513931889"
"Panama"	"2000"	"21"	"Female"	"0.8139825218"	"0.3342776204"
"Panama"	"2000"	"22"	"Female"	"0.7430249633"	"0.2842741935"
"Panama"	"2000"	"23"	"Female"	"0.7324840764"	"0.264645637"
"Panama"	"2000"	"24"	"Female"	"0.6445672192"	"0.2264922322"
"Peru"	"2007"	"12"	"Female"	"0.9981055387"	"0.9611931463"
"Peru"	"2007"	"13"	"Female"	"0.9979411545"	"0.9370941842"
"Peru"	"2007"	"14"	"Female"	"0.9959760865"	"0.9022496995"
"Peru"	"2007"	"15"	"Female"	"0.9939826701"	"0.8602599179"
"Peru"	"2007"	"16"	"Female"	"0.9878165771"	"0.7891085024"
"Peru"	"2007"	"17"	"Female"	"0.9769777412"	"0.6459084084"
"Peru"	"2007"	"18"	"Female"	"0.9636109167"	"0.5305546391"
"Peru"	"2007"	"19"	"Female"	"0.9438968293"	"0.4659494149"
"Peru"	"2007"	"20"	"Female"	"0.9169253928"	"0.3864342608"
"Peru"	"2007"	"21"	"Female"	"0.88277332"	"0.3527803099"
"Peru"	"2007"	"22"	"Female"	"0.7256572541"	"0.2869226016"
"Peru"	"2007"	"23"	"Female"	"0.6660909614"	"0.2412871793"
"Peru"	"2007"	"24"	"Female"	"0.5946299935"	"0.2042438241"
"Philipines"	"2000"	"12"	"Female"	"0.9986174284"	"0.8837281368"
"Philipines"	"2000"	"13"	"Female"	"0.998120311"	"0.8721389847"
"Philipines"	"2000"	"14"	"Female"	"0.9983686239"	"0.8354117416"
"Philipines"	"2000"	"15"	"Female"	"0.9957736297"	"0.7968106109"
"Philipines"	"2000"	"16"	"Female"	"0.9901897151"	"0.7411754094"
"Philipines"	"2000"	"17"	"Female"	"0.9817291942"	"0.6452906935"
"Philipines"	"2000"	"18"	"Female"	"0.9683226231"	"0.5567520351"
"Philipines"	"2000"	"19"	"Female"	"0.9438493954"	"0.4934163345"
"Philipines"	"2000"	"20"	"Female"	"0.9030084742"	"0.4096770126"
"Philipines"	"2000"	"21"	"Female"	"0.8541927203"	"0.3355228742"
"Philipines"	"2000"	"22"	"Female"	"0.7806892744"	"0.2699791323"
"Philipines"	"2000"	"23"	"Female"	"0.7049754542"	"0.2271666433"
"Philipines"	"2000"	"24"	"Female"	"0.6221474166"	"0.2063168643"
"Puerto Rico"	"2000"	"12"	"Female"	"1"	"0.9837118844"
"Puerto Rico"	"2000"	"13"	"Female"	"1"	"0.987587063"
"Puerto Rico"	"2000"	"14"	"Female"	"1"	"0.9803414208"
"Puerto Rico"	"2000"	"15"	"Female"	"0.9872503951"	"0.9698025147"
"Puerto Rico"	"2000"	"16"	"Female"	"0.9626540086"	"0.9376554523"
"Puerto Rico"	"2000"	"17"	"Female"	"0.931630527"	"0.8851171368"
"Puerto Rico"	"2000"	"18"	"Female"	"0.9332922372"	"0.7732457186"
"Puerto Rico"	"2000"	"19"	"Female"	"0.9035866386"	"0.6318980611"
"Puerto Rico"	"2000"	"20"	"Female"	"0.8867882438"	"0.5685522227"
"Puerto Rico"	"2000"	"21"	"Female"	"0.8440145103"	"0.4801161103"
"Puerto Rico"	"2000"	"22"	"Female"	"0.8028022418"	"0.4025266686"
"Puerto Rico"	"2000"	"23"	"Female"	"0.7706928839"	"0.3412903844"
"Puerto Rico"	"2000"	"24"	"Female"	"0.6913934961"	"0.2572570891"
"Portugal"	"2001"	"12"	"Female"	"1"	"0.9838369642"
"Portugal"	"2001"	"13"	"Female"	"1"	"0.9757383966"
"Portugal"	"2001"	"14"	"Female"	"1"	"0.9666890983"
"Portugal"	"2001"	"15"	"Female"	"0.9973900075"	"0.9229181005"
"Portugal"	"2001"	"16"	"Female"	"0.9970014993"	"0.8350547731"
"Portugal"	"2001"	"17"	"Female"	"0.9953667954"	"0.7601995891"
"Portugal"	"2001"	"18"	"Female"	"0.9924114671"	"0.6771338852"
"Portugal"	"2001"	"19"	"Female"	"0.9926873857"	"0.5916711736"
"Portugal"	"2001"	"20"	"Female"	"0.9856222112"	"0.5213233394"
"Portugal"	"2001"	"21"	"Female"	"0.9832466782"	"0.4674588172"
"Portugal"	"2001"	"22"	"Female"	"0.9705497382"	"0.3983315954"
"Portugal"	"2001"	"23"	"Female"	"0.9683069224"	"0.2959763021"
"Portugal"	"2001"	"24"	"Female"	"0.9451754386"	"0.2220598977"
"Romania"	"2002"	"12"	"Female"	"1"	"0.9724946185"
"Romania"	"2002"	"13"	"Female"	"1"	"0.9622618905"
"Romania"	"2002"	"14"	"Female"	"0.9990121018"	"0.9442630597"
"Romania"	"2002"	"15"	"Female"	"0.9989597059"	"0.8547631751"
"Romania"	"2002"	"16"	"Female"	"0.9978441393"	"0.7955281713"
"Romania"	"2002"	"17"	"Female"	"0.9976744186"	"0.7228292494"
"Romania"	"2002"	"18"	"Female"	"0.9959025989"	"0.5978443449"
"Romania"	"2002"	"19"	"Female"	"0.99393531"	"0.422310757"
"Romania"	"2002"	"20"	"Female"	"0.9888747036"	"0.3611513635"
"Romania"	"2002"	"21"	"Female"	"0.9827517048"	"0.3101903695"
"Romania"	"2002"	"22"	"Female"	"0.972386059"	"0.233299975"
"Romania"	"2002"	"23"	"Female"	"0.9604974396"	"0.1635363082"
"Romania"	"2002"	"24"	"Female"	"0.933068633"	"0.1042516705"
"Rwanda"	"2002"	"12"	"Female"	"1"	"0.6883494383"
"Rwanda"	"2002"	"13"	"Female"	"0.9991699867"	"0.6324356571"
"Rwanda"	"2002"	"14"	"Female"	"0.9972696246"	"0.5471014493"
"Rwanda"	"2002"	"15"	"Female"	"0.9982843663"	"0.4338849614"
"Rwanda"	"2002"	"16"	"Female"	"0.9947513812"	"0.3439188627"
"Rwanda"	"2002"	"17"	"Female"	"0.9946568023"	"0.2396041323"
"Rwanda"	"2002"	"18"	"Female"	"0.9841008772"	"0.1799358919"
"Rwanda"	"2002"	"19"	"Female"	"0.9692307692"	"0.149224444"
"Rwanda"	"2002"	"20"	"Female"	"0.9472817133"	"0.1201369983"
"Rwanda"	"2002"	"21"	"Female"	"0.9029649596"	"0.0938096843"
"Rwanda"	"2002"	"22"	"Female"	"0.9052132701"	"0.0781042863"
"Rwanda"	"2002"	"23"	"Female"	"0.8224299065"	"0.0602050084"
"Rwanda"	"2002"	"24"	"Female"	"0.7567567568"	"0.0477623659"
"Slovenia"	"2002"	"12"	"Female"	"."	"0.965266876"
"Slovenia"	"2002"	"17"	"Female"	"1"	"0.9231843575"
"Slovenia"	"2002"	"22"	"Female"	"0.9673552665"	"0.6101774043"
"Sierra Leone"	"2004"	"12"	"Female"	"1"	"0.7431807306"
"Sierra Leone"	"2004"	"13"	"Female"	"0.9988879622"	"0.7321392225"
"Sierra Leone"	"2004"	"14"	"Female"	"0.9988502443"	"0.6933041052"
"Sierra Leone"	"2004"	"15"	"Female"	"0.9961170075"	"0.509160406"
"Sierra Leone"	"2004"	"16"	"Female"	"0.9969230769"	"0.4973764757"
"Sierra Leone"	"2004"	"17"	"Female"	"0.990990991"	"0.4279105628"
"Sierra Leone"	"2004"	"18"	"Female"	"0.9836932569"	"0.3165016041"
"Sierra Leone"	"2004"	"19"	"Female"	"0.9779591837"	"0.2860812704"
"Sierra Leone"	"2004"	"20"	"Female"	"0.9236334405"	"0.1425787966"
"Sierra Leone"	"2004"	"21"	"Female"	"0.9321428571"	"0.171990172"
"Sierra Leone"	"2004"	"22"	"Female"	"0.9026086957"	"0.1262349067"
"Sierra Leone"	"2004"	"23"	"Female"	"0.856741573"	"0.1167595933"
"Sierra Leone"	"2004"	"24"	"Female"	"0.853968254"	"0.1056692385"
"Senegal"	"2002"	"12"	"Female"	"0.997335465"	"0.4922939315"
"Senegal"	"2002"	"13"	"Female"	"0.9947964493"	"0.4509758002"
"Senegal"	"2002"	"14"	"Female"	"0.9939804364"	"0.3912529551"
"Senegal"	"2002"	"15"	"Female"	"0.9919320594"	"0.2657934775"
"Senegal"	"2002"	"16"	"Female"	"0.9874179431"	"0.2557001907"
"Senegal"	"2002"	"17"	"Female"	"0.9835596855"	"0.2079395085"
"Senegal"	"2002"	"18"	"Female"	"0.9713622291"	"0.143741403"
"Senegal"	"2002"	"19"	"Female"	"0.9671052632"	"0.1768682844"
"Senegal"	"2002"	"20"	"Female"	"0.9381563594"	"0.0795559667"
"Senegal"	"2002"	"21"	"Female"	"0.9388489209"	"0.1331431289"
"Senegal"	"2002"	"22"	"Female"	"0.8918469218"	"0.0827689992"
"Senegal"	"2002"	"23"	"Female"	"0.8739002933"	"0.0753202872"
"Senegal"	"2002"	"24"	"Female"	"0.8345323741"	"0.0650466736"
"Chad"	"2004"	"12"	"Female"	"."	"0.377522926"
"Chad"	"2004"	"13"	"Female"	"."	"0.3433722971"
"Chad"	"2004"	"14"	"Female"	"."	"0.4646829056"
"Chad"	"2004"	"15"	"Female"	"1"	"0.3051387964"
"Chad"	"2004"	"16"	"Female"	"0.9392229703"	"0.2121573241"
