"country"	"YEAR"	"AGE"	"SEX"	"prop_union"	"prop_union_att"
"Spain"	"2001"	"15"	"Male"	"0.0006948667"	"0.0007149879"
"Spain"	"2001"	"15"	"Female"	"0.0012244514"	"0.0011695906"
"Spain"	"2001"	"16"	"Male"	"0.0029732408"	"0.000813918"
"Spain"	"2001"	"16"	"Female"	"0.0070496084"	"0.0017890866"
"Spain"	"2001"	"17"	"Male"	"0.0044991712"	"0.0021125195"
"Spain"	"2001"	"17"	"Female"	"0.0124233891"	"0.0028317152"
"Spain"	"2001"	"18"	"Male"	"0.0085794549"	"0.0020115665"
"Spain"	"2001"	"18"	"Female"	"0.0253174603"	"0.0042576419"
"Spain"	"2001"	"19"	"Male"	"0.0121593591"	"0.0033870749"
"Spain"	"2001"	"19"	"Female"	"0.0401271956"	"0.0080543091"
"Spain"	"2001"	"20"	"Male"	"0.0226859643"	"0.0061604585"
"Spain"	"2001"	"20"	"Female"	"0.0607809605"	"0.0127944518"
"Spain"	"2001"	"21"	"Male"	"0.0312379731"	"0.0074051219"
"Spain"	"2001"	"21"	"Female"	"0.0850066934"	"0.0171493902"
"Spain"	"2001"	"22"	"Male"	"0.0517412319"	"0.0109103307"
"Spain"	"2001"	"22"	"Female"	"0.1170863657"	"0.0272765422"
"Spain"	"2001"	"23"	"Male"	"0.0654075662"	"0.0169521455"
"Spain"	"2001"	"23"	"Female"	"0.1548823601"	"0.0404024524"
"Spain"	"2001"	"24"	"Male"	"0.1000285144"	"0.0283833813"
"Spain"	"2001"	"24"	"Female"	"0.2023999527"	"0.0626114877"
"Ethiopia"	"2000"	"15"	"Female"	"0.0584260525"	"0.0010434617"
"Ethiopia"	"2000"	"16"	"Female"	"0.1792647097"	"0.0282582551"
"Ethiopia"	"2000"	"17"	"Female"	"0.2121365456"	"0.0859861657"
"Ethiopia"	"2000"	"18"	"Female"	"0.3644424701"	"0.1106054746"
"Ethiopia"	"2000"	"19"	"Female"	"0.4368459816"	"0.0455843766"
"Ethiopia"	"2000"	"20"	"Female"	"0.5803684894"	"0.13916877"
"Ethiopia"	"2000"	"21"	"Female"	"0.6041457107"	"0.0375981619"
"Ethiopia"	"2000"	"22"	"Female"	"0.6255600888"	"0.0453749751"
"Ethiopia"	"2000"	"23"	"Female"	"0.6885249623"	"0.0974912006"
"Ethiopia"	"2000"	"24"	"Female"	"0.692117055"	"0.1176735079"
"France"	"1999"	"12"	"Male"	"."	"."
"France"	"1999"	"12"	"Female"	"."	"."
"France"	"1999"	"13"	"Male"	"."	"."
"France"	"1999"	"13"	"Female"	"."	"."
"France"	"1999"	"14"	"Male"	"0.0003541256"	"."
"France"	"1999"	"14"	"Female"	"0.003374036"	"0.0031734079"
"France"	"1999"	"15"	"Male"	"0.0009765625"	"."
"France"	"1999"	"15"	"Female"	"0.0044095504"	"0.0048123716"
"France"	"1999"	"16"	"Male"	"0.0012564635"	"."
"France"	"1999"	"16"	"Female"	"0.0050510204"	"0.0043848202"
"France"	"1999"	"17"	"Male"	"0.0057199584"	"0.0038510261"
"France"	"1999"	"17"	"Female"	"0.0107000454"	"0.0064976228"
"France"	"1999"	"18"	"Male"	"0.0097416551"	"0.0031948882"
"France"	"1999"	"18"	"Female"	"0.0342619917"	"0.0176773327"
"France"	"1999"	"19"	"Male"	"0.0251771446"	"0.0057554955"
"France"	"1999"	"19"	"Female"	"0.0813664924"	"0.0369118622"
"France"	"1999"	"20"	"Male"	"0.04839629"	"0.0072572794"
"France"	"1999"	"20"	"Female"	"0.14284144"	"0.0692931444"
"France"	"1999"	"21"	"Male"	"0.0847218595"	"0.0070179347"
"France"	"1999"	"21"	"Female"	"0.2208989006"	"0.1"
"France"	"1999"	"22"	"Male"	"0.1289222737"	"0.0109368254"
"France"	"1999"	"22"	"Female"	"0.3049194941"	"0.1472329472"
"France"	"1999"	"23"	"Male"	"0.2013229489"	"0.0171952618"
"France"	"1999"	"23"	"Female"	"0.3985806239"	"0.1880550235"
"France"	"1999"	"24"	"Male"	"0.2834366253"	"0.0276923077"
"France"	"1999"	"24"	"Female"	"0.4790988609"	"0.2391559203"
"Gabon"	"2000"	"15"	"Female"	"0.055581984"	"0.0451490812"
"Gabon"	"2000"	"16"	"Female"	"0.1246892072"	"0.1046778261"
"Gabon"	"2000"	"17"	"Female"	"0.1980545636"	"0.1491933074"
"Gabon"	"2000"	"18"	"Female"	"0.2778685435"	"0.2074470869"
"Gabon"	"2000"	"19"	"Female"	"0.3112790014"	"0.2577603457"
"Gabon"	"2000"	"20"	"Female"	"0.4547521307"	"0.3563422972"
"Gabon"	"2000"	"21"	"Female"	"0.4761054711"	"0.4025926935"
"Gabon"	"2000"	"22"	"Female"	"0.5014692798"	"0.4475855599"
"Gabon"	"2000"	"23"	"Female"	"0.525331529"	"0.324503969"
"Gabon"	"2000"	"24"	"Female"	"0.6607481299"	"0.5699193528"
"Ghana"	"2000"	"12"	"Male"	"."	"."
"Ghana"	"2000"	"12"	"Female"	"0.001354513"	"."
"Ghana"	"2000"	"13"	"Male"	"."	"."
"Ghana"	"2000"	"13"	"Female"	"0.0013938287"	"."
"Ghana"	"2000"	"14"	"Male"	"."	"."
"Ghana"	"2000"	"14"	"Female"	"0.0017550018"	"."
"Ghana"	"2000"	"15"	"Male"	"0.0924100542"	"0.0768737988"
"Ghana"	"2000"	"15"	"Female"	"0.1037719143"	"0.0681705092"
"Ghana"	"2000"	"16"	"Male"	"0.0886739879"	"0.0698608662"
"Ghana"	"2000"	"16"	"Female"	"0.1186393805"	"0.07216262"
"Ghana"	"2000"	"17"	"Male"	"0.0901315024"	"0.0739360423"
"Ghana"	"2000"	"17"	"Female"	"0.1550302364"	"0.0782463084"
"Ghana"	"2000"	"18"	"Male"	"0.0999347137"	"0.0768242549"
"Ghana"	"2000"	"18"	"Female"	"0.2399508762"	"0.0930754619"
"Ghana"	"2000"	"19"	"Male"	"0.1035547671"	"0.0760616945"
"Ghana"	"2000"	"19"	"Female"	"0.3058128608"	"0.1250380286"
"Ghana"	"2000"	"20"	"Male"	"0.160674852"	"0.0802436441"
"Ghana"	"2000"	"20"	"Female"	"0.470951401"	"0.1086247086"
"Ghana"	"2000"	"21"	"Male"	"0.1656663652"	"0.0768025078"
"Ghana"	"2000"	"21"	"Female"	"0.4521209243"	"0.1173553719"
"Ghana"	"2000"	"22"	"Male"	"0.2105868815"	"0.0805194805"
"Ghana"	"2000"	"22"	"Female"	"0.5506929668"	"0.1597028784"
"Ghana"	"2000"	"23"	"Male"	"0.2494568591"	"0.1045003814"
"Ghana"	"2000"	"23"	"Female"	"0.5568091415"	"0.1717171717"
"Ghana"	"2000"	"24"	"Male"	"0.291040793"	"0.1163461538"
"Ghana"	"2000"	"24"	"Female"	"0.6191924779"	"0.2060491493"
"Guinea"	"1999"	"15"	"Female"	"0.1982703892"	"0.0214456672"
"Guinea"	"1999"	"16"	"Female"	"0.2988474521"	"."
"Guinea"	"1999"	"17"	"Female"	"0.4741402473"	"0.1246960955"
"Guinea"	"1999"	"18"	"Female"	"0.6145397589"	"0.0473399901"
"Guinea"	"1999"	"19"	"Female"	"0.651535272"	"0.2251849154"
"Guinea"	"1999"	"20"	"Female"	"0.7983723708"	"0.2888079908"
"Guinea"	"1999"	"21"	"Female"	"0.7642322742"	"0.2167030429"
"Guinea"	"1999"	"22"	"Female"	"0.8244175623"	"0.3688269098"
"Guinea"	"1999"	"23"	"Female"	"0.8194932933"	"0.2"
"Guinea"	"1999"	"24"	"Female"	"0.8622050997"	"."
"Guatemala"	"1998"	"15"	"Female"	"0.0798480965"	"0.0006749647"
"Guatemala"	"1998"	"16"	"Female"	"0.2005110434"	"0.0072541809"
"Guatemala"	"1998"	"17"	"Female"	"0.2412047203"	"0.089688519"
"Guatemala"	"1998"	"18"	"Female"	"0.3033997086"	"0.0305635133"
"Guatemala"	"1998"	"19"	"Female"	"0.4529649275"	"0.0635596183"
"Guatemala"	"1998"	"20"	"Female"	"0.5823315343"	"0.060094814"
"Guatemala"	"1998"	"21"	"Female"	"0.5383651566"	"0.0266612724"
"Guatemala"	"1998"	"22"	"Female"	"0.6932690213"	"0.3255641123"
"Guatemala"	"1998"	"23"	"Female"	"0.6456482568"	"0.5032882903"
"Guatemala"	"1998"	"24"	"Female"	"0.6977963604"	"0.0947572567"
"Honduras"	"2005"	"15"	"Female"	"0.077820917"	"0.027929765"
"Honduras"	"2005"	"16"	"Female"	"0.1372322752"	"0.0364498082"
"Honduras"	"2005"	"17"	"Female"	"0.2239901273"	"0.0547917207"
"Honduras"	"2005"	"18"	"Female"	"0.2740164831"	"0.0983569821"
"Honduras"	"2005"	"19"	"Female"	"0.3628574497"	"0.1328421929"
"Honduras"	"2005"	"20"	"Female"	"0.4299598551"	"0.19066179"
"Honduras"	"2005"	"21"	"Female"	"0.5171449288"	"0.2539942384"
"Honduras"	"2005"	"22"	"Female"	"0.5286254505"	"0.3936698221"
"Honduras"	"2005"	"23"	"Female"	"0.6163853942"	"0.4190728536"
"Honduras"	"2005"	"24"	"Female"	"0.6412901025"	"0.5294516866"
"Haiti"	"2000"	"15"	"Female"	"0.0082303954"	"0.0048834385"
"Haiti"	"2000"	"16"	"Female"	"0.0553233618"	"0.0082937763"
"Haiti"	"2000"	"17"	"Female"	"0.1833503122"	"0.0261168525"
"Haiti"	"2000"	"18"	"Female"	"0.2048391849"	"0.0765465917"
"Haiti"	"2000"	"19"	"Female"	"0.3027229353"	"0.1103317769"
"Haiti"	"2000"	"20"	"Female"	"0.3410204846"	"0.093819207"
"Haiti"	"2000"	"21"	"Female"	"0.4351901555"	"0.1419439304"
"Haiti"	"2000"	"22"	"Female"	"0.5307081198"	"0.1724622706"
"Haiti"	"2000"	"23"	"Female"	"0.5320424612"	"0.1715744271"
"Haiti"	"2000"	"24"	"Female"	"0.6827464868"	"0.1335571321"
"Hungary"	"2001"	"12"	"Male"	"."	"."
"Hungary"	"2001"	"12"	"Female"	"."	"."
"Hungary"	"2001"	"13"	"Male"	"."	"."
"Hungary"	"2001"	"13"	"Female"	"0.001010101"	"."
"Hungary"	"2001"	"14"	"Male"	"0.0003061849"	"0.0003169572"
"Hungary"	"2001"	"14"	"Female"	"0.0015673981"	"0.0003232062"
"Hungary"	"2001"	"15"	"Male"	"0.0002834467"	"0.0003010235"
"Hungary"	"2001"	"15"	"Female"	"0.0079027356"	"0.0019305019"
"Hungary"	"2001"	"16"	"Male"	"0.0024472316"	"0.0003362475"
"Hungary"	"2001"	"16"	"Female"	"0.0154720556"	"0.0020718232"
"Hungary"	"2001"	"17"	"Male"	"0.0049382716"	"0.0003831418"
"Hungary"	"2001"	"17"	"Female"	"0.0329178651"	"0.004547177"
"Hungary"	"2001"	"18"	"Male"	"0.0175644028"	"0.0027272727"
"Hungary"	"2001"	"18"	"Female"	"0.0656136087"	"0.0069444444"
"Hungary"	"2001"	"19"	"Male"	"0.0312584942"	"0.0034542314"
"Hungary"	"2001"	"19"	"Female"	"0.1104701471"	"0.0174767886"
"Hungary"	"2001"	"20"	"Male"	"0.0582093448"	"0.0056451613"
"Hungary"	"2001"	"20"	"Female"	"0.1767881242"	"0.0231046931"
"Hungary"	"2001"	"21"	"Male"	"0.0871054563"	"0.0096463023"
"Hungary"	"2001"	"21"	"Female"	"0.2345454545"	"0.0444242974"
"Hungary"	"2001"	"22"	"Male"	"0.1312065243"	"0.0259403372"
"Hungary"	"2001"	"22"	"Female"	"0.304737516"	"0.0572171651"
"Hungary"	"2001"	"23"	"Male"	"0.2010166359"	"0.0308641975"
"Hungary"	"2001"	"23"	"Female"	"0.3824023016"	"0.0896946565"
"Hungary"	"2001"	"24"	"Male"	"0.2583370387"	"0.0338345865"
"Hungary"	"2001"	"24"	"Female"	"0.4637714817"	"0.1649122807"
"India"	"2004"	"12"	"Male"	"0.002525245"	"0.0020318622"
"India"	"2004"	"12"	"Female"	"0.0082130076"	"0.0045911098"
"India"	"2004"	"13"	"Male"	"0.0047495364"	"0.0043383309"
"India"	"2004"	"13"	"Female"	"0.0079776573"	"0.0017516217"
"India"	"2004"	"14"	"Male"	"0.0068019211"	"0.0029728689"
"India"	"2004"	"14"	"Female"	"0.0120307846"	"0.0029333806"
"India"	"2004"	"15"	"Male"	"0.0096348608"	"0.0045621554"
"India"	"2004"	"15"	"Female"	"0.0251044258"	"0.0045144038"
"India"	"2004"	"16"	"Male"	"0.0110585434"	"0.0072162227"
"India"	"2004"	"16"	"Female"	"0.063885892"	"0.0115172172"
"India"	"2004"	"17"	"Male"	"0.0234012711"	"0.0138905102"
"India"	"2004"	"17"	"Female"	"0.1238158475"	"0.0082867916"
"India"	"2004"	"18"	"Male"	"0.0475478772"	"0.0259283609"
"India"	"2004"	"18"	"Female"	"0.3503146749"	"0.0502393624"
"India"	"2004"	"19"	"Male"	"0.0706602394"	"0.0271179683"
"India"	"2004"	"19"	"Female"	"0.4672295205"	"0.0480627484"
"India"	"2004"	"20"	"Male"	"0.1837710112"	"0.0642266801"
"India"	"2004"	"20"	"Female"	"0.6566023113"	"0.083754047"
"India"	"2004"	"21"	"Male"	"0.2100844385"	"0.0623040745"
"India"	"2004"	"21"	"Female"	"0.6225993071"	"0.057858755"
"India"	"2004"	"22"	"Male"	"0.3707833312"	"0.1274647742"
"India"	"2004"	"22"	"Female"	"0.7649204507"	"0.1372392018"
"India"	"2004"	"23"	"Male"	"0.4049883843"	"0.0859394385"
"India"	"2004"	"23"	"Female"	"0.7954757931"	"0.1760241942"
"India"	"2004"	"24"	"Male"	"0.4948902403"	"0.1125316894"
"India"	"2004"	"24"	"Female"	"0.8613040266"	"0.318624205"
"Italy"	"2001"	"12"	"Male"	"."	"."
"Italy"	"2001"	"12"	"Female"	"."	"."
"Italy"	"2001"	"17"	"Male"	"0.0013073703"	"0.0002391241"
"Italy"	"2001"	"17"	"Female"	"0.0119761273"	"0.0013339187"
"Italy"	"2001"	"22"	"Male"	"0.0402300117"	"0.0096447735"
"Italy"	"2001"	"22"	"Female"	"0.1422049605"	"0.0269053216"
"Jamaica"	"2001"	"12"	"Male"	"."	"."
"Jamaica"	"2001"	"12"	"Female"	"."	"."
"Jamaica"	"2001"	"13"	"Male"	"."	"."
"Jamaica"	"2001"	"13"	"Female"	"."	"."
"Jamaica"	"2001"	"14"	"Male"	"0.0004313732"	"."
"Jamaica"	"2001"	"14"	"Female"	"."	"."
"Jamaica"	"2001"	"15"	"Male"	"0.0005873466"	"0.0007949556"
"Jamaica"	"2001"	"15"	"Female"	"0.0014817102"	"."
"Jamaica"	"2001"	"16"	"Male"	"0.0030512605"	"0.0520671849"
"Jamaica"	"2001"	"16"	"Female"	"0.0174076833"	"0.055517546"
"Jamaica"	"2001"	"17"	"Male"	"0.0042324495"	"0.0357900899"
"Jamaica"	"2001"	"17"	"Female"	"0.0445153594"	"0.0278053888"
"Jamaica"	"2001"	"18"	"Male"	"0.0131066043"	"0.0225808017"
"Jamaica"	"2001"	"18"	"Female"	"0.0860975277"	"0.028874364"
"Jamaica"	"2001"	"19"	"Male"	"0.01882665"	"0.0164877408"
"Jamaica"	"2001"	"19"	"Female"	"0.112284412"	"0.031608601"
"Jamaica"	"2001"	"20"	"Male"	"0.0506280421"	"0.0227921174"
"Jamaica"	"2001"	"20"	"Female"	"0.1417809837"	"0.0350174245"
"Jamaica"	"2001"	"21"	"Male"	"0.0757748031"	"0.0312005844"
"Jamaica"	"2001"	"21"	"Female"	"0.1891467427"	"0.0608944823"
"Jamaica"	"2001"	"22"	"Male"	"0.1154237351"	"0.0341447467"
"Jamaica"	"2001"	"22"	"Female"	"0.2421466293"	"0.1299772038"
"Jamaica"	"2001"	"23"	"Male"	"0.1788524609"	"0.1018151454"
"Jamaica"	"2001"	"23"	"Female"	"0.2901257248"	"0.1641001768"
"Jamaica"	"2001"	"24"	"Male"	"0.2116922055"	"0.0581058608"
"Jamaica"	"2001"	"24"	"Female"	"0.3471032434"	"0.1984557779"
"Jordan"	"2004"	"12"	"Male"	"."	"."
"Jordan"	"2004"	"12"	"Female"	"."	"."
"Jordan"	"2004"	"13"	"Male"	"."	"."
"Jordan"	"2004"	"13"	"Female"	"."	"."
"Jordan"	"2004"	"14"	"Male"	"."	"."
"Jordan"	"2004"	"14"	"Female"	"."	"."
"Jordan"	"2004"	"15"	"Male"	"0.0050190377"	"0.0038857587"
"Jordan"	"2004"	"15"	"Female"	"0.0144248107"	"0.0055599682"
"Jordan"	"2004"	"16"	"Male"	"0.0056400615"	"0.0028836251"
"Jordan"	"2004"	"16"	"Female"	"0.0390018484"	"0.0045307443"
"Jordan"	"2004"	"17"	"Male"	"0.005857295"	"0.0031530439"
"Jordan"	"2004"	"17"	"Female"	"0.0716238382"	"0.0074411906"
"Jordan"	"2004"	"18"	"Male"	"0.0111909136"	"0.0038488453"
"Jordan"	"2004"	"18"	"Female"	"0.1184017595"	"0.0084090145"
"Jordan"	"2004"	"19"	"Male"	"0.0205118896"	"0.0041133455"
"Jordan"	"2004"	"19"	"Female"	"0.1918702219"	"0.0204396452"
"Jordan"	"2004"	"20"	"Male"	"0.0322185257"	"0.0041884817"
"Jordan"	"2004"	"20"	"Female"	"0.2555496359"	"0.0276625173"
"Jordan"	"2004"	"21"	"Male"	"0.0487452609"	"0.0037037037"
"Jordan"	"2004"	"21"	"Female"	"0.3167019842"	"0.0519724483"
"Jordan"	"2004"	"22"	"Male"	"0.077639206"	"0.008912656"
"Jordan"	"2004"	"22"	"Female"	"0.396258828"	"0.0915492958"
"Jordan"	"2004"	"23"	"Male"	"0.1244897959"	"0.0171875"
"Jordan"	"2004"	"23"	"Female"	"0.4581987076"	"0.0928381963"
"Jordan"	"2004"	"24"	"Male"	"0.1809661139"	"0.0264423077"
"Jordan"	"2004"	"24"	"Female"	"0.5291717666"	"0.1339285714"
"Kenya"	"1999"	"12"	"Male"	"0.0000452653"	"."
"Kenya"	"1999"	"12"	"Female"	"0.011565795"	"0.0112825618"
"Kenya"	"1999"	"13"	"Male"	"."	"."
"Kenya"	"1999"	"13"	"Female"	"0.010865001"	"0.0095908327"
"Kenya"	"1999"	"14"	"Male"	"."	"."
"Kenya"	"1999"	"14"	"Female"	"0.0148698885"	"0.0121342394"
"Kenya"	"1999"	"15"	"Male"	"0.0158406524"	"0.0134186192"
"Kenya"	"1999"	"15"	"Female"	"0.0426835711"	"0.0164259001"
"Kenya"	"1999"	"16"	"Male"	"0.0158720828"	"0.0108879136"
"Kenya"	"1999"	"16"	"Female"	"0.0867946147"	"0.0180163949"
"Kenya"	"1999"	"17"	"Male"	"0.0209730521"	"0.0155285686"
"Kenya"	"1999"	"17"	"Female"	"0.1553706875"	"0.0232207129"
"Kenya"	"1999"	"18"	"Male"	"0.0348403636"	"0.0160081311"
"Kenya"	"1999"	"18"	"Female"	"0.2838095238"	"0.0395913155"
"Kenya"	"1999"	"19"	"Male"	"0.0494161959"	"0.0184261036"
"Kenya"	"1999"	"19"	"Female"	"0.3660887656"	"0.0558176101"
"Kenya"	"1999"	"20"	"Male"	"0.1053807597"	"0.0373001776"
"Kenya"	"1999"	"20"	"Female"	"0.5119029568"	"0.1183234421"
"Kenya"	"1999"	"21"	"Male"	"0.1503189793"	"0.0410301179"
"Kenya"	"1999"	"21"	"Female"	"0.5473203278"	"0.1607611549"
"Kenya"	"1999"	"22"	"Male"	"0.2219546302"	"0.0612366231"
"Kenya"	"1999"	"22"	"Female"	"0.6107788501"	"0.2098298677"
"Kenya"	"1999"	"23"	"Male"	"0.2997680213"	"0.0889328063"
"Kenya"	"1999"	"23"	"Female"	"0.6363363814"	"0.2549575071"
"Kenya"	"1999"	"24"	"Male"	"0.3777912938"	"0.1238591917"
"Kenya"	"1999"	"24"	"Female"	"0.6848198644"	"0.3154639175"
"Kyrgyz Republic"	"1999"	"12"	"Male"	"."	"."
"Kyrgyz Republic"	"1999"	"12"	"Female"	"."	"."
"Kyrgyz Republic"	"1999"	"13"	"Male"	"."	"."
"Kyrgyz Republic"	"1999"	"13"	"Female"	"."	"."
"Kyrgyz Republic"	"1999"	"14"	"Male"	"."	"."
"Kyrgyz Republic"	"1999"	"14"	"Female"	"0.0001810938"	"."
"Kyrgyz Republic"	"1999"	"15"	"Male"	"0.0007686395"	"0.0008307373"
"Kyrgyz Republic"	"1999"	"15"	"Female"	"0.0026814786"	"0.0008169935"
"Kyrgyz Republic"	"1999"	"16"	"Male"	"0.0013679891"	"0.0004876859"
"Kyrgyz Republic"	"1999"	"16"	"Female"	"0.0122274302"	"0.0012056909"
"Kyrgyz Republic"	"1999"	"17"	"Male"	"0.0036319613"	"0.0020798669"
"Kyrgyz Republic"	"1999"	"17"	"Female"	"0.067508801"	"0.0110741971"
"Kyrgyz Republic"	"1999"	"18"	"Male"	"0.015281963"	"0.0077770577"
"Kyrgyz Republic"	"1999"	"18"	"Female"	"0.1789164217"	"0.0484941297"
"Kyrgyz Republic"	"1999"	"19"	"Male"	"0.0381625442"	"0.0247678019"
"Kyrgyz Republic"	"1999"	"19"	"Female"	"0.2981433506"	"0.0959952886"
"Kyrgyz Republic"	"1999"	"20"	"Male"	"0.0826914363"	"0.0522993688"
"Kyrgyz Republic"	"1999"	"20"	"Female"	"0.4300022257"	"0.1706539075"
"Kyrgyz Republic"	"1999"	"21"	"Male"	"0.1589008363"	"0.0955882353"
"Kyrgyz Republic"	"1999"	"21"	"Female"	"0.5367885238"	"0.2562076749"
"Kyrgyz Republic"	"1999"	"22"	"Male"	"0.2570951586"	"0.1633237822"
"Kyrgyz Republic"	"1999"	"22"	"Female"	"0.6131509479"	"0.3234750462"
"Kyrgyz Republic"	"1999"	"23"	"Male"	"0.3732291158"	"0.2504930966"
"Kyrgyz Republic"	"1999"	"23"	"Female"	"0.6650887574"	"0.4071246819"
"Kyrgyz Republic"	"1999"	"24"	"Male"	"0.4820301117"	"0.3230769231"
"Kyrgyz Republic"	"1999"	"24"	"Female"	"0.7027568922"	"0.424437299"
"Cambodia"	"1998"	"12"	"Male"	"0.0014882593"	"0.0006336689"
"Cambodia"	"1998"	"12"	"Female"	"0.0024451336"	"0.0018377946"
"Cambodia"	"1998"	"13"	"Male"	"0.0014990706"	"0.0007519928"
"Cambodia"	"1998"	"13"	"Female"	"0.0027504158"	"0.0011718046"
"Cambodia"	"1998"	"14"	"Male"	"0.0012937491"	"0.0005251182"
"Cambodia"	"1998"	"14"	"Female"	"0.0038083784"	"0.0018648985"
"Cambodia"	"1998"	"15"	"Male"	"0.0040452035"	"0.0016736402"
"Cambodia"	"1998"	"15"	"Female"	"0.0166773118"	"0.0050990676"
"Cambodia"	"1998"	"16"	"Male"	"0.0081272576"	"0.0019542476"
"Cambodia"	"1998"	"16"	"Female"	"0.0441951615"	"0.0131386861"
"Cambodia"	"1998"	"17"	"Male"	"0.0171080036"	"0.0034498275"
"Cambodia"	"1998"	"17"	"Female"	"0.1004163775"	"0.0285561783"
"Cambodia"	"1998"	"18"	"Male"	"0.0409737828"	"0.0071455434"
"Cambodia"	"1998"	"18"	"Female"	"0.1897418706"	"0.0642267671"
"Cambodia"	"1998"	"19"	"Male"	"0.1001215604"	"0.0245098039"
"Cambodia"	"1998"	"19"	"Female"	"0.2931395106"	"0.1165783497"
"Cambodia"	"1998"	"20"	"Male"	"0.1985089714"	"0.0485367595"
"Cambodia"	"1998"	"20"	"Female"	"0.4155886509"	"0.2181818182"
"Cambodia"	"1998"	"21"	"Male"	"0.3169434145"	"0.0945273632"
"Cambodia"	"1998"	"21"	"Female"	"0.5174136664"	"0.2971698113"
"Cambodia"	"1998"	"22"	"Male"	"0.4140340661"	"0.1459170013"
"Cambodia"	"1998"	"22"	"Female"	"0.5801893264"	"0.3426183844"
"Cambodia"	"1998"	"23"	"Male"	"0.5227629513"	"0.2087542088"
"Cambodia"	"1998"	"23"	"Female"	"0.6476382925"	"0.4640718563"
"Cambodia"	"1998"	"24"	"Male"	"0.6041666667"	"0.2900608519"
"Cambodia"	"1998"	"24"	"Female"	"0.7016302287"	"0.5141065831"
"Kazakhstan"	"1999"	"15"	"Female"	"."	"."
"Kazakhstan"	"1999"	"16"	"Female"	"0.0141645172"	"0.0021979526"
"Kazakhstan"	"1999"	"17"	"Female"	"0.0648479048"	"0.0116280217"
"Kazakhstan"	"1999"	"18"	"Female"	"0.1257157413"	"0.0469913455"
"Kazakhstan"	"1999"	"19"	"Female"	"0.2196625473"	"0.1686288636"
"Kazakhstan"	"1999"	"20"	"Female"	"0.321328308"	"0.2520521122"
"Kazakhstan"	"1999"	"21"	"Female"	"0.4704105076"	"0.2856928502"
"Kazakhstan"	"1999"	"22"	"Female"	"0.5480137012"	"0.170203349"
"Kazakhstan"	"1999"	"23"	"Female"	"0.7164586243"	"0.7035301077"
"Kazakhstan"	"1999"	"24"	"Female"	"0.6917313689"	"0.4955491221"
"Lesotho"	"2004"	"15"	"Female"	"0.011117663"	"0.0007952527"
"Lesotho"	"2004"	"16"	"Female"	"0.0712409777"	"0.0076757377"
"Lesotho"	"2004"	"17"	"Female"	"0.1306968581"	"0.0122553453"
"Lesotho"	"2004"	"18"	"Female"	"0.2854653184"	"0.04156912"
"Lesotho"	"2004"	"19"	"Female"	"0.3410534692"	"0.065341832"
"Lesotho"	"2004"	"20"	"Female"	"0.4276027493"	"0.0199304294"
"Lesotho"	"2004"	"21"	"Female"	"0.4918639005"	"0.0400048165"
"Lesotho"	"2004"	"22"	"Female"	"0.5949878088"	"0.2151175151"
"Lesotho"	"2004"	"23"	"Female"	"0.5671361193"	"0.057813172"
"Lesotho"	"2004"	"24"	"Female"	"0.6115187817"	"0.2020217217"
"Morocco"	"2003"	"15"	"Male"	"0.0248719748"	"0.0235963632"
"Morocco"	"2003"	"15"	"Female"	"0.0292230112"	"."
"Morocco"	"2003"	"16"	"Male"	"0.0128210345"	"0.0156573636"
"Morocco"	"2003"	"16"	"Female"	"0.0581989343"	"0.003074833"
"Morocco"	"2003"	"17"	"Male"	"0.0159743844"	"0.0036633605"
"Morocco"	"2003"	"17"	"Female"	"0.0980257437"	"0.0101094971"
"Morocco"	"2003"	"18"	"Male"	"0.0142587391"	"0.0168517046"
"Morocco"	"2003"	"18"	"Female"	"0.1630195209"	"0.021847442"
"Morocco"	"2003"	"19"	"Male"	"0.0187685729"	"0.0343522684"
"Morocco"	"2003"	"19"	"Female"	"0.1915164925"	"0.0345803115"
"Morocco"	"2003"	"20"	"Male"	"0.0395019609"	"0.0268517899"
"Morocco"	"2003"	"20"	"Female"	"0.2640791973"	"0.0388183507"
"Morocco"	"2003"	"21"	"Male"	"0.0596680627"	"0.0214682917"
"Morocco"	"2003"	"21"	"Female"	"0.2965491985"	"0.0918695923"
"Morocco"	"2003"	"22"	"Male"	"0.1138733219"	"0.0713951821"
"Morocco"	"2003"	"22"	"Female"	"0.3750293342"	"0.2789190697"
"Morocco"	"2003"	"23"	"Male"	"0.104412068"	"0.0959781138"
"Morocco"	"2003"	"23"	"Female"	"0.4213208359"	"0.4039098545"
"Morocco"	"2003"	"24"	"Male"	"0.1558015127"	"0.1813188349"
"Morocco"	"2003"	"24"	"Female"	"0.471579236"	"0.4511093385"
"Madagascar"	"2003"	"15"	"Female"	"0.1207221161"	"0.0078891918"
"Madagascar"	"2003"	"16"	"Female"	"0.1733487451"	"."
"Madagascar"	"2003"	"17"	"Female"	"0.2237948608"	"0.0181160998"
"Madagascar"	"2003"	"18"	"Female"	"0.4064122061"	"0.0346853058"
"Madagascar"	"2003"	"19"	"Female"	"0.3774988298"	"0.0325943629"
"Madagascar"	"2003"	"20"	"Female"	"0.5534302307"	"0.0061963451"
"Madagascar"	"2003"	"21"	"Female"	"0.5517979444"	"0.0168140053"
"Madagascar"	"2003"	"22"	"Female"	"0.6243271588"	"0.0831821375"
